147, 91, 2014-1, 61, 111
148, 90, 2014-1, 136, 86
149, 102, 2014-1, 151, 101
150, 103, 2014-1, 10, 60
151, 100, 2014-1, 92, 42
171, 119, 2014-1, 11, 61
170, 105, 2014-1, 52, 102
169, 105, 2014-1, 140, 90
168, 104, 2014-1, 40, 90
175, 116, 2014-1, 168, 118
174, 116, 2014-1, 56, 106
173, 117, 2014-1, 39, 89
172, 118, 2014-1, 69, 119
163, 108, 2014-1, 49, 99
162, 108, 2014-1, 123, 73
161, 111, 2014-1, 90, 40
160, 110, 2014-1, 27, 77
167, 104, 2014-1, 120, 70
166, 107, 2014-1, 166, 116
165, 106, 2014-1, 99, 49
164, 109, 2014-1, 109, 59
186, 126, 2014-1, 30, 80
187, 125, 2014-1, 145, 95
184, 127, 2014-1, 130, 80
185, 127, 2014-1, 66, 116
190, 123, 2014-1, 137, 87
191, 122, 2014-1, 23, 73
188, 125, 2014-1, 51, 101
189, 124, 2014-1, 57, 107
178, 114, 2014-1, 56, 106
179, 114, 2014-1, 32, 82
176, 115, 2014-1, 50, 100
177, 115, 2014-1, 156, 106
182, 112, 2014-1, 28, 78
183, 112, 2014-1, 127, 77
180, 113, 2014-1, 56, 106
181, 113, 2014-1, 58, 108
205, 140, 2014-1, 138, 88
204, 141, 2014-1, 124, 74
207, 143, 2014-1, 155, 105
206, 140, 2014-1, 134, 84
201, 139, 2014-1, 2, 52
200, 139, 2014-1, 119, 69
203, 138, 2014-1, 65, 115
202, 138, 2014-1, 116, 66
197, 137, 2014-1, 158, 108
196, 120, 2014-1, 59, 109
199, 136, 2014-1, 26, 76
198, 137, 2014-1, 57, 107
193, 121, 2014-1, 106, 56
192, 122, 2014-1, 58, 108
195, 120, 2014-1, 97, 47
194, 121, 2014-1, 26, 76
220, 135, 2014-1, 34, 84
221, 134, 2014-1, 25, 75
222, 134, 2014-1, 92, 42
223, 152, 2014-1, 103, 53
216, 133, 2014-1, 129, 79
217, 133, 2014-1, 96, 46
218, 132, 2014-1, 68, 118
219, 132, 2014-1, 142, 92
212, 128, 2014-1, 157, 107
213, 131, 2014-1, 47, 97
214, 130, 2014-1, 124, 74
215, 130, 2014-1, 149, 99
208, 143, 2014-1, 96, 46
209, 142, 2014-1, 91, 41
210, 129, 2014-1, 108, 58
211, 129, 2014-1, 98, 48
239, 147, 2014-1, 17, 67
238, 146, 2014-1, 146, 96
237, 146, 2014-1, 58, 108
236, 145, 2014-1, 116, 66
235, 144, 2014-1, 155, 105
234, 144, 2014-1, 12, 62
233, 159, 2014-1, 17, 67
232, 159, 2014-1, 90, 40
231, 158, 2014-1, 167, 117
230, 157, 2014-1, 12, 62
229, 156, 2014-1, 54, 104
228, 155, 2014-1, 146, 96
227, 155, 2014-1, 19, 69
226, 154, 2014-1, 99, 49
225, 153, 2014-1, 15, 65
224, 152, 2014-1, 69, 119
254, 168, 2014-1, 103, 53
255, 168, 2014-1, 139, 89
252, 169, 2014-1, 101, 51
253, 169, 2014-1, 52, 102
250, 170, 2014-1, 62, 112
251, 170, 2014-1, 42, 92
248, 151, 2014-1, 67, 117
249, 171, 2014-1, 167, 117
246, 150, 2014-1, 153, 103
247, 151, 2014-1, 44, 94
244, 149, 2014-1, 107, 57
245, 150, 2014-1, 51, 101
242, 148, 2014-1, 139, 89
243, 149, 2014-1, 41, 91
240, 147, 2014-1, 129, 79
241, 148, 2014-1, 167, 117
275, 186, 2014-1, 159, 109
274, 164, 2014-1, 122, 72
273, 164, 2014-1, 53, 103
272, 165, 2014-1, 125, 75
279, 184, 2014-1, 158, 108
278, 187, 2014-1, 149, 99
277, 187, 2014-1, 98, 48
276, 186, 2014-1, 13, 63
283, 190, 2014-1, 162, 112
282, 185, 2014-1, 38, 88
281, 185, 2014-1, 59, 109
280, 184, 2014-1, 145, 95
287, 189, 2014-1, 45, 95
286, 189, 2014-1, 107, 57
285, 188, 2014-1, 51, 101
284, 191, 2014-1, 132, 82
258, 174, 2014-1, 121, 71
259, 173, 2014-1, 159, 109
256, 175, 2014-1, 59, 109
257, 175, 2014-1, 122, 72
262, 163, 2014-1, 118, 68
263, 162, 2014-1, 26, 76
260, 172, 2014-1, 35, 85
261, 163, 2014-1, 167, 117
266, 161, 2014-1, 29, 79
267, 160, 2014-1, 99, 49
264, 162, 2014-1, 70, 120
265, 161, 2014-1, 25, 75
270, 166, 2014-1, 0, 50
271, 166, 2014-1, 52, 102
268, 167, 2014-1, 144, 94
269, 167, 2014-1, 111, 61
305, 200, 2014-1, 136, 86
304, 201, 2014-1, 62, 112
307, 203, 2014-1, 120, 70
306, 200, 2014-1, 106, 56
309, 202, 2014-1, 120, 70
308, 203, 2014-1, 156, 106
311, 197, 2014-1, 15, 65
310, 202, 2014-1, 94, 44
313, 196, 2014-1, 20, 70
312, 196, 2014-1, 169, 119
315, 199, 2014-1, 92, 42
314, 199, 2014-1, 135, 85
317, 198, 2014-1, 134, 84
316, 198, 2014-1, 5, 55
319, 193, 2014-1, 127, 77
318, 193, 2014-1, 116, 66
288, 178, 2014-1, 94, 44
289, 179, 2014-1, 29, 79
290, 179, 2014-1, 28, 78
291, 176, 2014-1, 25, 75
292, 177, 2014-1, 42, 92
293, 182, 2014-1, 70, 120
294, 183, 2014-1, 109, 59
295, 180, 2014-1, 103, 53
296, 181, 2014-1, 35, 85
297, 181, 2014-1, 11, 61
298, 205, 2014-1, 94, 44
299, 205, 2014-1, 50, 100
300, 204, 2014-1, 13, 63
301, 207, 2014-1, 55, 105
302, 206, 2014-1, 33, 83
303, 201, 2014-1, 90, 40
343, 208, 2014-1, 91, 41
342, 215, 2014-1, 170, 120
341, 214, 2014-1, 92, 42
340, 214, 2014-1, 157, 107
339, 213, 2014-1, 64, 114
338, 213, 2014-1, 152, 102
337, 212, 2014-1, 116, 66
336, 212, 2014-1, 16, 66
351, 238, 2014-1, 166, 116
350, 239, 2014-1, 112, 62
349, 239, 2014-1, 92, 42
348, 211, 2014-1, 98, 48
347, 210, 2014-1, 56, 106
346, 210, 2014-1, 119, 69
345, 209, 2014-1, 23, 73
344, 209, 2014-1, 164, 114
326, 221, 2014-1, 58, 108
327, 222, 2014-1, 44, 94
324, 220, 2014-1, 114, 64
325, 220, 2014-1, 103, 53
322, 195, 2014-1, 166, 116
323, 194, 2014-1, 4, 54
320, 192, 2014-1, 63, 113
321, 195, 2014-1, 18, 68
334, 218, 2014-1, 40, 90
335, 219, 2014-1, 5, 55
332, 217, 2014-1, 101, 51
333, 218, 2014-1, 124, 74
330, 216, 2014-1, 134, 84
331, 216, 2014-1, 15, 65
328, 223, 2014-1, 133, 83
329, 223, 2014-1, 15, 65
373, 224, 2014-1, 143, 93
372, 225, 2014-1, 20, 70
375, 254, 2014-1, 68, 118
374, 254, 2014-1, 164, 114
369, 227, 2014-1, 141, 91
368, 227, 2014-1, 152, 102
371, 225, 2014-1, 57, 107
370, 226, 2014-1, 129, 79
381, 250, 2014-1, 1, 51
380, 253, 2014-1, 8, 58
383, 251, 2014-1, 34, 84
382, 250, 2014-1, 158, 108
377, 255, 2014-1, 104, 54
376, 255, 2014-1, 98, 48
379, 253, 2014-1, 51, 101
378, 252, 2014-1, 102, 52
356, 235, 2014-1, 34, 84
357, 234, 2014-1, 92, 42
358, 234, 2014-1, 90, 40
359, 233, 2014-1, 1, 51
352, 238, 2014-1, 160, 110
353, 237, 2014-1, 5, 55
354, 237, 2014-1, 30, 80
355, 236, 2014-1, 61, 111
364, 230, 2014-1, 102, 52
365, 229, 2014-1, 27, 77
366, 228, 2014-1, 14, 64
367, 228, 2014-1, 116, 66
360, 232, 2014-1, 148, 98
361, 231, 2014-1, 24, 74
362, 231, 2014-1, 62, 112
363, 230, 2014-1, 91, 41
410, 282, 2014-1, 164, 114
411, 281, 2014-1, 48, 98
408, 283, 2014-1, 49, 99
409, 283, 2014-1, 62, 112
414, 287, 2014-1, 6, 56
415, 286, 2014-1, 97, 47
412, 281, 2014-1, 165, 115
413, 280, 2014-1, 61, 111
402, 272, 2014-1, 162, 112
403, 279, 2014-1, 115, 65
400, 273, 2014-1, 22, 72
401, 272, 2014-1, 130, 80
406, 276, 2014-1, 167, 117
407, 276, 2014-1, 90, 40
404, 278, 2014-1, 145, 95
405, 277, 2014-1, 7, 57
395, 240, 2014-1, 148, 98
394, 243, 2014-1, 35, 85
393, 242, 2014-1, 107, 57
392, 242, 2014-1, 144, 94
399, 273, 2014-1, 57, 107
398, 274, 2014-1, 106, 56
397, 275, 2014-1, 106, 56
396, 241, 2014-1, 59, 109
387, 246, 2014-1, 29, 79
386, 249, 2014-1, 121, 71
385, 248, 2014-1, 135, 85
384, 248, 2014-1, 160, 110
391, 245, 2014-1, 54, 104
390, 244, 2014-1, 26, 76
389, 247, 2014-1, 90, 40
388, 246, 2014-1, 162, 112
440, 268, 2014-1, 140, 90
441, 269, 2014-1, 107, 57
442, 269, 2014-1, 121, 71
443, 305, 2014-1, 148, 98
444, 305, 2014-1, 19, 69
445, 304, 2014-1, 155, 105
446, 304, 2014-1, 31, 81
447, 307, 2014-1, 138, 88
432, 267, 2014-1, 43, 93
433, 264, 2014-1, 96, 46
434, 264, 2014-1, 152, 102
435, 265, 2014-1, 131, 81
436, 270, 2014-1, 145, 95
437, 271, 2014-1, 120, 70
438, 271, 2014-1, 162, 112
439, 268, 2014-1, 91, 41
425, 262, 2014-1, 167, 117
424, 262, 2014-1, 163, 113
427, 260, 2014-1, 52, 102
426, 263, 2014-1, 13, 63
429, 261, 2014-1, 141, 91
428, 260, 2014-1, 98, 48
431, 266, 2014-1, 5, 55
430, 261, 2014-1, 60, 110
417, 285, 2014-1, 92, 42
416, 286, 2014-1, 99, 49
419, 284, 2014-1, 164, 114
418, 285, 2014-1, 167, 117
421, 259, 2014-1, 14, 64
420, 258, 2014-1, 104, 54
423, 257, 2014-1, 129, 79
422, 256, 2014-1, 137, 87
478, 294, 2014-1, 25, 75
479, 295, 2014-1, 7, 57
476, 292, 2014-1, 169, 119
477, 293, 2014-1, 41, 91
474, 291, 2014-1, 21, 71
475, 292, 2014-1, 56, 106
472, 290, 2014-1, 29, 79
473, 291, 2014-1, 51, 101
470, 288, 2014-1, 20, 70
471, 289, 2014-1, 168, 118
468, 318, 2014-1, 120, 70
469, 288, 2014-1, 39, 89
466, 319, 2014-1, 142, 92
467, 318, 2014-1, 127, 77
464, 316, 2014-1, 143, 93
465, 319, 2014-1, 98, 48
463, 316, 2014-1, 144, 94
462, 317, 2014-1, 112, 62
461, 317, 2014-1, 3, 53
460, 314, 2014-1, 147, 97
459, 315, 2014-1, 147, 97
458, 312, 2014-1, 69, 119
457, 312, 2014-1, 69, 119
456, 313, 2014-1, 97, 47
455, 310, 2014-1, 38, 88
454, 311, 2014-1, 123, 73
453, 308, 2014-1, 103, 53
452, 308, 2014-1, 109, 59
451, 309, 2014-1, 135, 85
450, 306, 2014-1, 113, 63
449, 306, 2014-1, 152, 102
448, 307, 2014-1, 142, 92
508, 345, 2014-1, 97, 47
509, 344, 2014-1, 124, 74
510, 326, 2014-1, 91, 41
511, 327, 2014-1, 165, 115
504, 349, 2014-1, 154, 104
505, 348, 2014-1, 139, 89
506, 347, 2014-1, 34, 84
507, 346, 2014-1, 154, 104
500, 336, 2014-1, 63, 113
501, 351, 2014-1, 145, 95
502, 351, 2014-1, 139, 89
503, 350, 2014-1, 8, 58
496, 340, 2014-1, 99, 49
497, 339, 2014-1, 147, 97
498, 338, 2014-1, 42, 92
499, 337, 2014-1, 8, 58
493, 342, 2014-1, 94, 44
492, 343, 2014-1, 48, 98
495, 341, 2014-1, 138, 88
494, 342, 2014-1, 101, 51
489, 302, 2014-1, 91, 41
488, 301, 2014-1, 141, 91
491, 343, 2014-1, 21, 71
490, 303, 2014-1, 53, 103
485, 299, 2014-1, 91, 41
484, 298, 2014-1, 90, 40
487, 300, 2014-1, 139, 89
486, 300, 2014-1, 44, 94
481, 296, 2014-1, 40, 90
480, 295, 2014-1, 9, 59
483, 298, 2014-1, 134, 84
482, 297, 2014-1, 1, 51
550, 380, 2014-1, 66, 116
551, 383, 2014-1, 41, 91
548, 381, 2014-1, 151, 101
549, 381, 2014-1, 41, 91
546, 371, 2014-1, 48, 98
547, 370, 2014-1, 123, 73
544, 368, 2014-1, 43, 93
545, 371, 2014-1, 92, 42
558, 378, 2014-1, 148, 98
559, 378, 2014-1, 19, 69
556, 376, 2014-1, 27, 77
557, 379, 2014-1, 36, 86
554, 377, 2014-1, 4, 54
555, 376, 2014-1, 124, 74
552, 383, 2014-1, 105, 55
553, 382, 2014-1, 105, 55
567, 352, 2014-1, 134, 84
566, 352, 2014-1, 11, 61
565, 359, 2014-1, 8, 58
564, 358, 2014-1, 16, 66
563, 358, 2014-1, 42, 92
562, 357, 2014-1, 121, 71
561, 357, 2014-1, 152, 102
560, 356, 2014-1, 7, 57
575, 367, 2014-1, 41, 91
574, 366, 2014-1, 30, 80
573, 365, 2014-1, 3, 53
572, 364, 2014-1, 104, 54
571, 355, 2014-1, 38, 88
570, 354, 2014-1, 91, 41
569, 353, 2014-1, 128, 78
568, 353, 2014-1, 92, 42
516, 323, 2014-1, 109, 59
517, 323, 2014-1, 115, 65
518, 320, 2014-1, 30, 80
519, 320, 2014-1, 60, 110
512, 324, 2014-1, 96, 46
513, 325, 2014-1, 70, 120
514, 325, 2014-1, 11, 61
515, 322, 2014-1, 168, 118
524, 335, 2014-1, 70, 120
525, 335, 2014-1, 130, 80
526, 332, 2014-1, 141, 91
527, 332, 2014-1, 160, 110
520, 321, 2014-1, 165, 115
521, 321, 2014-1, 5, 55
522, 334, 2014-1, 91, 41
523, 334, 2014-1, 25, 75
533, 328, 2014-1, 169, 119
532, 331, 2014-1, 9, 59
535, 329, 2014-1, 161, 111
534, 328, 2014-1, 64, 114
529, 330, 2014-1, 94, 44
528, 333, 2014-1, 25, 75
531, 331, 2014-1, 56, 106
530, 330, 2014-1, 142, 92
541, 369, 2014-1, 156, 106
540, 374, 2014-1, 43, 93
543, 368, 2014-1, 133, 83
542, 369, 2014-1, 91, 41
537, 373, 2014-1, 166, 116
536, 329, 2014-1, 124, 74
539, 375, 2014-1, 143, 93
538, 372, 2014-1, 24, 74
610, 393, 2014-1, 36, 86
611, 392, 2014-1, 129, 79
608, 394, 2014-1, 22, 72
609, 394, 2014-1, 25, 75
614, 398, 2014-1, 1, 51
615, 397, 2014-1, 8, 58
612, 399, 2014-1, 169, 119
613, 399, 2014-1, 112, 62
618, 396, 2014-1, 100, 50
619, 387, 2014-1, 123, 73
616, 397, 2014-1, 5, 55
617, 396, 2014-1, 166, 116
622, 385, 2014-1, 14, 64
623, 384, 2014-1, 102, 52
620, 387, 2014-1, 149, 99
621, 386, 2014-1, 94, 44
627, 390, 2014-1, 23, 73
626, 391, 2014-1, 148, 98
625, 391, 2014-1, 130, 80
624, 384, 2014-1, 165, 115
631, 388, 2014-1, 62, 112
630, 389, 2014-1, 103, 53
629, 389, 2014-1, 113, 63
628, 390, 2014-1, 63, 113
635, 443, 2014-1, 152, 102
634, 442, 2014-1, 156, 106
633, 441, 2014-1, 90, 40
632, 440, 2014-1, 27, 77
639, 446, 2014-1, 15, 65
638, 446, 2014-1, 97, 47
637, 445, 2014-1, 117, 67
636, 444, 2014-1, 149, 99
576, 360, 2014-1, 162, 112
577, 361, 2014-1, 97, 47
578, 362, 2014-1, 37, 87
579, 363, 2014-1, 91, 41
580, 363, 2014-1, 135, 85
581, 410, 2014-1, 14, 64
582, 410, 2014-1, 124, 74
583, 411, 2014-1, 62, 112
584, 408, 2014-1, 54, 104
585, 409, 2014-1, 162, 112
586, 414, 2014-1, 55, 105
587, 415, 2014-1, 134, 84
588, 415, 2014-1, 39, 89
589, 412, 2014-1, 27, 77
590, 412, 2014-1, 120, 70
591, 413, 2014-1, 53, 103
593, 402, 2014-1, 126, 76
592, 413, 2014-1, 69, 119
595, 403, 2014-1, 7, 57
594, 402, 2014-1, 32, 82
597, 400, 2014-1, 39, 89
596, 403, 2014-1, 146, 96
599, 401, 2014-1, 47, 97
598, 401, 2014-1, 94, 44
601, 407, 2014-1, 156, 106
600, 406, 2014-1, 16, 66
603, 404, 2014-1, 155, 105
602, 407, 2014-1, 116, 66
605, 405, 2014-1, 128, 78
604, 404, 2014-1, 5, 55
607, 395, 2014-1, 4, 54
606, 395, 2014-1, 144, 94
687, 474, 2014-1, 142, 92
686, 477, 2014-1, 42, 92
685, 477, 2014-1, 159, 109
684, 476, 2014-1, 108, 58
683, 476, 2014-1, 141, 91
682, 479, 2014-1, 65, 115
681, 479, 2014-1, 47, 97
680, 478, 2014-1, 136, 86
679, 422, 2014-1, 109, 59
678, 422, 2014-1, 55, 105
677, 423, 2014-1, 7, 57
676, 423, 2014-1, 109, 59
675, 420, 2014-1, 154, 104
674, 421, 2014-1, 51, 101
673, 418, 2014-1, 163, 113
672, 418, 2014-1, 51, 101
702, 467, 2014-1, 43, 93
703, 467, 2014-1, 99, 49
700, 469, 2014-1, 44, 94
701, 466, 2014-1, 164, 114
698, 468, 2014-1, 117, 67
699, 469, 2014-1, 98, 48
696, 471, 2014-1, 104, 54
697, 471, 2014-1, 96, 46
694, 473, 2014-1, 31, 81
695, 470, 2014-1, 107, 57
692, 472, 2014-1, 156, 106
693, 473, 2014-1, 34, 84
690, 475, 2014-1, 116, 66
691, 472, 2014-1, 119, 69
688, 474, 2014-1, 164, 114
689, 475, 2014-1, 2, 52
653, 439, 2014-1, 155, 105
652, 438, 2014-1, 102, 52
655, 425, 2014-1, 143, 93
654, 425, 2014-1, 92, 42
649, 436, 2014-1, 38, 88
648, 435, 2014-1, 152, 102
651, 438, 2014-1, 167, 117
650, 437, 2014-1, 110, 60
645, 433, 2014-1, 135, 85
644, 433, 2014-1, 46, 96
647, 435, 2014-1, 27, 77
646, 434, 2014-1, 94, 44
641, 447, 2014-1, 111, 61
640, 447, 2014-1, 15, 65
643, 432, 2014-1, 160, 110
642, 432, 2014-1, 126, 76
668, 417, 2014-1, 14, 64
669, 416, 2014-1, 59, 109
670, 419, 2014-1, 170, 120
671, 419, 2014-1, 157, 107
664, 431, 2014-1, 139, 89
665, 430, 2014-1, 168, 118
666, 430, 2014-1, 106, 56
667, 417, 2014-1, 123, 73
660, 429, 2014-1, 45, 95
661, 429, 2014-1, 18, 68
662, 428, 2014-1, 167, 117
663, 428, 2014-1, 127, 77
656, 424, 2014-1, 98, 48
657, 427, 2014-1, 99, 49
658, 426, 2014-1, 133, 83
659, 426, 2014-1, 1, 51
747, 496, 2014-1, 58, 108
746, 496, 2014-1, 68, 118
745, 503, 2014-1, 54, 104
744, 503, 2014-1, 127, 77
751, 499, 2014-1, 35, 85
750, 498, 2014-1, 141, 91
749, 497, 2014-1, 50, 100
748, 497, 2014-1, 146, 96
739, 506, 2014-1, 168, 118
738, 505, 2014-1, 27, 77
737, 504, 2014-1, 107, 57
736, 504, 2014-1, 142, 92
743, 502, 2014-1, 170, 120
742, 501, 2014-1, 9, 59
741, 500, 2014-1, 10, 60
740, 507, 2014-1, 90, 40
762, 491, 2014-1, 148, 98
763, 490, 2014-1, 45, 95
760, 489, 2014-1, 149, 99
761, 488, 2014-1, 130, 80
766, 484, 2014-1, 153, 103
767, 487, 2014-1, 143, 93
764, 485, 2014-1, 8, 58
765, 484, 2014-1, 2, 52
754, 492, 2014-1, 67, 117
755, 492, 2014-1, 145, 95
752, 499, 2014-1, 159, 109
753, 493, 2014-1, 50, 100
758, 494, 2014-1, 52, 102
759, 489, 2014-1, 29, 79
756, 495, 2014-1, 95, 45
757, 495, 2014-1, 134, 84
713, 459, 2014-1, 25, 75
712, 459, 2014-1, 30, 80
715, 458, 2014-1, 121, 71
714, 458, 2014-1, 108, 58
717, 457, 2014-1, 98, 48
716, 457, 2014-1, 151, 101
719, 456, 2014-1, 103, 53
718, 456, 2014-1, 101, 51
705, 465, 2014-1, 70, 120
704, 464, 2014-1, 32, 82
707, 463, 2014-1, 66, 116
706, 465, 2014-1, 91, 41
709, 462, 2014-1, 157, 107
708, 463, 2014-1, 127, 77
711, 460, 2014-1, 112, 62
710, 461, 2014-1, 119, 69
728, 450, 2014-1, 119, 69
729, 450, 2014-1, 8, 58
730, 449, 2014-1, 17, 67
731, 448, 2014-1, 150, 100
732, 508, 2014-1, 69, 119
733, 509, 2014-1, 44, 94
734, 510, 2014-1, 126, 76
735, 511, 2014-1, 13, 63
720, 455, 2014-1, 25, 75
721, 455, 2014-1, 45, 95
722, 454, 2014-1, 121, 71
723, 453, 2014-1, 103, 53
724, 453, 2014-1, 142, 92
725, 452, 2014-1, 142, 92
726, 452, 2014-1, 43, 93
727, 451, 2014-1, 67, 117
821, 516, 2014-1, 150, 100
820, 568, 2014-1, 63, 113
823, 517, 2014-1, 5, 55
822, 517, 2014-1, 109, 59
817, 570, 2014-1, 149, 99
816, 571, 2014-1, 29, 79
819, 569, 2014-1, 127, 77
818, 570, 2014-1, 37, 87
829, 513, 2014-1, 68, 118
828, 513, 2014-1, 165, 115
831, 514, 2014-1, 131, 81
830, 514, 2014-1, 157, 107
825, 518, 2014-1, 94, 44
824, 518, 2014-1, 124, 74
827, 512, 2014-1, 45, 95
826, 519, 2014-1, 159, 109
804, 564, 2014-1, 15, 65
805, 564, 2014-1, 16, 66
806, 563, 2014-1, 90, 40
807, 562, 2014-1, 144, 94
800, 567, 2014-1, 4, 54
801, 566, 2014-1, 91, 41
802, 565, 2014-1, 113, 63
803, 565, 2014-1, 165, 115
812, 575, 2014-1, 139, 89
813, 574, 2014-1, 109, 59
814, 573, 2014-1, 140, 90
815, 572, 2014-1, 94, 44
808, 561, 2014-1, 156, 106
809, 561, 2014-1, 62, 112
810, 560, 2014-1, 6, 56
811, 575, 2014-1, 67, 117
791, 557, 2014-1, 132, 82
790, 556, 2014-1, 90, 40
789, 559, 2014-1, 28, 78
788, 558, 2014-1, 96, 46
787, 558, 2014-1, 170, 120
786, 545, 2014-1, 1, 51
785, 544, 2014-1, 36, 86
784, 547, 2014-1, 94, 44
799, 553, 2014-1, 119, 69
798, 553, 2014-1, 12, 62
797, 552, 2014-1, 2, 52
796, 555, 2014-1, 1, 51
795, 555, 2014-1, 46, 96
794, 554, 2014-1, 33, 83
793, 554, 2014-1, 160, 110
792, 557, 2014-1, 36, 86
774, 482, 2014-1, 105, 55
775, 550, 2014-1, 157, 107
772, 480, 2014-1, 65, 115
773, 483, 2014-1, 56, 106
770, 481, 2014-1, 128, 78
771, 480, 2014-1, 7, 57
768, 486, 2014-1, 1, 51
769, 486, 2014-1, 70, 120
