76, '2014-1', 94, 44
77, '2014-1', 166, 116
78, '2014-1', 23, 73
79, '2014-1', 110, 60
72, '2014-1', 18, 68
73, '2014-1', 57, 107
74, '2014-1', 148, 98
75, '2014-1', 126, 76
85, '2014-1', 91, 41
84, '2014-1', 32, 82
87, '2014-1', 140, 90
86, '2014-1', 150, 100
81, '2014-1', 20, 70
80, '2014-1', 97, 47
83, '2014-1', 121, 71
82, '2014-1', 157, 107
93, '2014-1', 125, 75
92, '2014-1', 128, 78
95, '2014-1', 69, 119
94, '2014-1', 122, 72
89, '2014-1', 168, 118
88, '2014-1', 124, 74
91, '2014-1', 111, 61
90, '2014-1', 24, 74
102, '2014-1', 59, 109
103, '2014-1', 22, 72
100, '2014-1', 103, 53
101, '2014-1', 31, 81
98, '2014-1', 38, 88
99, '2014-1', 47, 97
96, '2014-1', 123, 73
97, '2014-1', 26, 76
110, '2014-1', 110, 60
111, '2014-1', 139, 89
108, '2014-1', 42, 92
109, '2014-1', 114, 64
106, '2014-1', 163, 113
107, '2014-1', 62, 112
104, '2014-1', 17, 67
105, '2014-1', 99, 49
119, '2014-1', 3, 53
118, '2014-1', 35, 85
117, '2014-1', 166, 116
116, '2014-1', 14, 64
115, '2014-1', 139, 89
114, '2014-1', 164, 114
113, '2014-1', 36, 86
112, '2014-1', 63, 113
127, '2014-1', 55, 105
126, '2014-1', 54, 104
125, '2014-1', 138, 88
124, '2014-1', 90, 40
123, '2014-1', 39, 89
122, '2014-1', 154, 104
121, '2014-1', 111, 61
120, '2014-1', 62, 112
137, '2014-1', 93, 43
136, '2014-1', 124, 74
139, '2014-1', 35, 85
138, '2014-1', 138, 88
141, '2014-1', 27, 77
140, '2014-1', 144, 94
143, '2014-1', 122, 72
142, '2014-1', 40, 90
129, '2014-1', 46, 96
128, '2014-1', 127, 77
131, '2014-1', 141, 91
130, '2014-1', 22, 72
133, '2014-1', 17, 67
132, '2014-1', 92, 42
135, '2014-1', 66, 116
134, '2014-1', 119, 69
152, '2014-1', 127, 77
153, '2014-1', 93, 43
154, '2014-1', 56, 106
155, '2014-1', 112, 62
156, '2014-1', 24, 74
157, '2014-1', 112, 62
158, '2014-1', 4, 54
159, '2014-1', 133, 83
144, '2014-1', 27, 77
145, '2014-1', 156, 106
146, '2014-1', 68, 118
147, '2014-1', 36, 86
148, '2014-1', 149, 99
149, '2014-1', 133, 83
150, '2014-1', 130, 80
151, '2014-1', 97, 47
171, '2014-1', 138, 88
170, '2014-1', 55, 105
169, '2014-1', 102, 52
168, '2014-1', 7, 57
175, '2014-1', 133, 83
174, '2014-1', 160, 110
173, '2014-1', 108, 58
172, '2014-1', 59, 109
163, '2014-1', 94, 44
162, '2014-1', 100, 50
161, '2014-1', 92, 42
160, '2014-1', 123, 73
167, '2014-1', 97, 47
166, '2014-1', 111, 61
165, '2014-1', 92, 42
164, '2014-1', 26, 76
186, '2014-1', 154, 104
187, '2014-1', 106, 56
184, '2014-1', 64, 114
185, '2014-1', 146, 96
190, '2014-1', 111, 61
191, '2014-1', 106, 56
188, '2014-1', 41, 91
189, '2014-1', 19, 69
178, '2014-1', 41, 91
179, '2014-1', 122, 72
176, '2014-1', 36, 86
177, '2014-1', 168, 118
182, '2014-1', 107, 57
183, '2014-1', 32, 82
180, '2014-1', 92, 42
181, '2014-1', 24, 74
205, '2014-1', 55, 105
204, '2014-1', 123, 73
207, '2014-1', 19, 69
206, '2014-1', 124, 74
201, '2014-1', 27, 77
200, '2014-1', 104, 54
203, '2014-1', 165, 115
202, '2014-1', 156, 106
197, '2014-1', 168, 118
196, '2014-1', 112, 62
199, '2014-1', 42, 92
198, '2014-1', 103, 53
193, '2014-1', 105, 55
192, '2014-1', 42, 92
195, '2014-1', 154, 104
194, '2014-1', 55, 105
220, '2014-1', 154, 104
221, '2014-1', 46, 96
222, '2014-1', 28, 78
223, '2014-1', 94, 44
216, '2014-1', 120, 70
217, '2014-1', 117, 67
218, '2014-1', 108, 58
219, '2014-1', 156, 106
212, '2014-1', 90, 40
213, '2014-1', 20, 70
214, '2014-1', 10, 60
215, '2014-1', 10, 60
208, '2014-1', 27, 77
209, '2014-1', 152, 102
210, '2014-1', 159, 109
211, '2014-1', 69, 119
239, '2014-1', 31, 81
238, '2014-1', 128, 78
237, '2014-1', 27, 77
236, '2014-1', 160, 110
235, '2014-1', 13, 63
234, '2014-1', 56, 106
233, '2014-1', 106, 56
232, '2014-1', 134, 84
231, '2014-1', 61, 111
230, '2014-1', 17, 67
229, '2014-1', 153, 103
228, '2014-1', 48, 98
227, '2014-1', 62, 112
226, '2014-1', 125, 75
225, '2014-1', 64, 114
224, '2014-1', 63, 113
254, '2014-1', 31, 81
255, '2014-1', 153, 103
252, '2014-1', 49, 99
253, '2014-1', 35, 85
250, '2014-1', 92, 42
251, '2014-1', 34, 84
248, '2014-1', 36, 86
249, '2014-1', 105, 55
246, '2014-1', 54, 104
247, '2014-1', 153, 103
244, '2014-1', 126, 76
245, '2014-1', 43, 93
242, '2014-1', 3, 53
243, '2014-1', 3, 53
240, '2014-1', 13, 63
241, '2014-1', 21, 71
275, '2014-1', 151, 101
274, '2014-1', 10, 60
273, '2014-1', 98, 48
272, '2014-1', 139, 89
279, '2014-1', 158, 108
278, '2014-1', 110, 60
277, '2014-1', 142, 92
276, '2014-1', 62, 112
283, '2014-1', 28, 78
282, '2014-1', 168, 118
281, '2014-1', 95, 45
280, '2014-1', 65, 115
287, '2014-1', 29, 79
286, '2014-1', 97, 47
285, '2014-1', 11, 61
284, '2014-1', 106, 56
258, '2014-1', 6, 56
259, '2014-1', 98, 48
256, '2014-1', 51, 101
257, '2014-1', 61, 111
262, '2014-1', 109, 59
263, '2014-1', 144, 94
260, '2014-1', 101, 51
261, '2014-1', 113, 63
266, '2014-1', 96, 46
267, '2014-1', 63, 113
264, '2014-1', 108, 58
265, '2014-1', 109, 59
270, '2014-1', 133, 83
271, '2014-1', 49, 99
268, '2014-1', 1, 51
269, '2014-1', 131, 81
305, '2014-1', 154, 104
304, '2014-1', 137, 87
307, '2014-1', 16, 66
306, '2014-1', 161, 111
309, '2014-1', 56, 106
308, '2014-1', 149, 99
311, '2014-1', 149, 99
310, '2014-1', 164, 114
313, '2014-1', 3, 53
312, '2014-1', 25, 75
315, '2014-1', 165, 115
314, '2014-1', 158, 108
317, '2014-1', 4, 54
316, '2014-1', 109, 59
319, '2014-1', 109, 59
318, '2014-1', 99, 49
288, '2014-1', 147, 97
289, '2014-1', 99, 49
290, '2014-1', 5, 55
291, '2014-1', 161, 111
292, '2014-1', 28, 78
293, '2014-1', 3, 53
294, '2014-1', 51, 101
295, '2014-1', 5, 55
296, '2014-1', 96, 46
297, '2014-1', 36, 86
298, '2014-1', 23, 73
299, '2014-1', 158, 108
300, '2014-1', 126, 76
301, '2014-1', 1, 51
302, '2014-1', 144, 94
303, '2014-1', 53, 103
343, '2014-1', 29, 79
342, '2014-1', 16, 66
341, '2014-1', 168, 118
340, '2014-1', 102, 52
339, '2014-1', 42, 92
338, '2014-1', 162, 112
337, '2014-1', 16, 66
336, '2014-1', 59, 109
351, '2014-1', 90, 40
350, '2014-1', 36, 86
349, '2014-1', 127, 77
348, '2014-1', 163, 113
347, '2014-1', 92, 42
346, '2014-1', 66, 116
345, '2014-1', 116, 66
344, '2014-1', 163, 113
326, '2014-1', 13, 63
327, '2014-1', 27, 77
324, '2014-1', 97, 47
325, '2014-1', 105, 55
322, '2014-1', 38, 88
323, '2014-1', 112, 62
320, '2014-1', 15, 65
321, '2014-1', 65, 115
334, '2014-1', 96, 46
335, '2014-1', 10, 60
332, '2014-1', 28, 78
333, '2014-1', 101, 51
330, '2014-1', 51, 101
331, '2014-1', 55, 105
328, '2014-1', 132, 82
329, '2014-1', 112, 62
373, '2014-1', 28, 78
372, '2014-1', 33, 83
375, '2014-1', 99, 49
374, '2014-1', 95, 45
369, '2014-1', 68, 118
368, '2014-1', 91, 41
371, '2014-1', 10, 60
370, '2014-1', 168, 118
381, '2014-1', 58, 108
380, '2014-1', 25, 75
383, '2014-1', 12, 62
382, '2014-1', 137, 87
377, '2014-1', 46, 96
376, '2014-1', 43, 93
379, '2014-1', 152, 102
378, '2014-1', 42, 92
356, '2014-1', 5, 55
357, '2014-1', 21, 71
358, '2014-1', 13, 63
359, '2014-1', 95, 45
352, '2014-1', 57, 107
353, '2014-1', 110, 60
354, '2014-1', 92, 42
355, '2014-1', 136, 86
364, '2014-1', 61, 111
365, '2014-1', 103, 53
366, '2014-1', 95, 45
367, '2014-1', 166, 116
360, '2014-1', 146, 96
361, '2014-1', 56, 106
362, '2014-1', 3, 53
363, '2014-1', 107, 57
410, '2014-1', 153, 103
411, '2014-1', 26, 76
408, '2014-1', 105, 55
409, '2014-1', 159, 109
414, '2014-1', 142, 92
415, '2014-1', 0, 50
412, '2014-1', 167, 117
413, '2014-1', 63, 113
402, '2014-1', 2, 52
403, '2014-1', 159, 109
400, '2014-1', 26, 76
401, '2014-1', 162, 112
406, '2014-1', 108, 58
407, '2014-1', 124, 74
404, '2014-1', 155, 105
405, '2014-1', 35, 85
395, '2014-1', 158, 108
394, '2014-1', 50, 100
393, '2014-1', 58, 108
392, '2014-1', 133, 83
399, '2014-1', 110, 60
398, '2014-1', 150, 100
397, '2014-1', 166, 116
396, '2014-1', 151, 101
387, '2014-1', 37, 87
386, '2014-1', 36, 86
385, '2014-1', 24, 74
384, '2014-1', 117, 67
391, '2014-1', 17, 67
390, '2014-1', 23, 73
389, '2014-1', 124, 74
388, '2014-1', 43, 93
440, '2014-1', 47, 97
441, '2014-1', 148, 98
442, '2014-1', 158, 108
443, '2014-1', 69, 119
444, '2014-1', 116, 66
445, '2014-1', 11, 61
446, '2014-1', 99, 49
447, '2014-1', 64, 114
432, '2014-1', 135, 85
433, '2014-1', 48, 98
434, '2014-1', 139, 89
435, '2014-1', 16, 66
436, '2014-1', 44, 94
437, '2014-1', 114, 64
438, '2014-1', 147, 97
439, '2014-1', 47, 97
425, '2014-1', 149, 99
424, '2014-1', 91, 41
427, '2014-1', 91, 41
426, '2014-1', 129, 79
429, '2014-1', 14, 64
428, '2014-1', 39, 89
431, '2014-1', 66, 116
430, '2014-1', 118, 68
417, '2014-1', 8, 58
416, '2014-1', 165, 115
419, '2014-1', 91, 41
418, '2014-1', 102, 52
421, '2014-1', 98, 48
420, '2014-1', 156, 106
423, '2014-1', 152, 102
422, '2014-1', 160, 110
478, '2014-1', 96, 46
479, '2014-1', 108, 58
476, '2014-1', 150, 100
477, '2014-1', 163, 113
474, '2014-1', 57, 107
475, '2014-1', 63, 113
472, '2014-1', 67, 117
473, '2014-1', 42, 92
470, '2014-1', 33, 83
471, '2014-1', 127, 77
468, '2014-1', 56, 106
469, '2014-1', 114, 64
466, '2014-1', 113, 63
467, '2014-1', 32, 82
464, '2014-1', 47, 97
465, '2014-1', 49, 99
463, '2014-1', 61, 111
462, '2014-1', 122, 72
461, '2014-1', 26, 76
460, '2014-1', 150, 100
459, '2014-1', 91, 41
458, '2014-1', 97, 47
457, '2014-1', 27, 77
456, '2014-1', 104, 54
455, '2014-1', 41, 91
454, '2014-1', 30, 80
453, '2014-1', 95, 45
452, '2014-1', 142, 92
451, '2014-1', 27, 77
450, '2014-1', 0, 50
449, '2014-1', 58, 108
448, '2014-1', 97, 47
508, '2014-1', 32, 82
509, '2014-1', 20, 70
510, '2014-1', 132, 82
511, '2014-1', 61, 111
504, '2014-1', 95, 45
505, '2014-1', 45, 95
506, '2014-1', 34, 84
507, '2014-1', 165, 115
500, '2014-1', 99, 49
501, '2014-1', 99, 49
502, '2014-1', 116, 66
503, '2014-1', 96, 46
496, '2014-1', 14, 64
497, '2014-1', 35, 85
498, '2014-1', 60, 110
499, '2014-1', 99, 49
493, '2014-1', 151, 101
492, '2014-1', 4, 54
495, '2014-1', 5, 55
494, '2014-1', 21, 71
489, '2014-1', 95, 45
488, '2014-1', 125, 75
491, '2014-1', 17, 67
490, '2014-1', 62, 112
485, '2014-1', 145, 95
484, '2014-1', 163, 113
487, '2014-1', 109, 59
486, '2014-1', 112, 62
481, '2014-1', 43, 93
480, '2014-1', 35, 85
483, '2014-1', 146, 96
482, '2014-1', 36, 86
550, '2014-1', 116, 66
551, '2014-1', 109, 59
548, '2014-1', 141, 91
549, '2014-1', 65, 115
546, '2014-1', 125, 75
547, '2014-1', 95, 45
544, '2014-1', 32, 82
545, '2014-1', 11, 61
558, '2014-1', 149, 99
559, '2014-1', 101, 51
556, '2014-1', 37, 87
557, '2014-1', 62, 112
554, '2014-1', 5, 55
555, '2014-1', 126, 76
552, '2014-1', 56, 106
553, '2014-1', 43, 93
567, '2014-1', 38, 88
566, '2014-1', 53, 103
565, '2014-1', 61, 111
564, '2014-1', 156, 106
563, '2014-1', 96, 46
562, '2014-1', 114, 64
561, '2014-1', 92, 42
560, '2014-1', 20, 70
575, '2014-1', 91, 41
574, '2014-1', 24, 74
573, '2014-1', 137, 87
572, '2014-1', 143, 93
571, '2014-1', 49, 99
570, '2014-1', 19, 69
569, '2014-1', 104, 54
568, '2014-1', 166, 116
516, '2014-1', 16, 66
517, '2014-1', 43, 93
518, '2014-1', 17, 67
519, '2014-1', 164, 114
512, '2014-1', 56, 106
513, '2014-1', 29, 79
514, '2014-1', 18, 68
515, '2014-1', 10, 60
524, '2014-1', 96, 46
525, '2014-1', 54, 104
526, '2014-1', 125, 75
527, '2014-1', 109, 59
520, '2014-1', 120, 70
521, '2014-1', 57, 107
522, '2014-1', 109, 59
523, '2014-1', 93, 43
533, '2014-1', 59, 109
532, '2014-1', 13, 63
535, '2014-1', 90, 40
534, '2014-1', 149, 99
529, '2014-1', 32, 82
528, '2014-1', 149, 99
531, '2014-1', 105, 55
530, '2014-1', 158, 108
541, '2014-1', 60, 110
540, '2014-1', 45, 95
543, '2014-1', 2, 52
542, '2014-1', 29, 79
537, '2014-1', 119, 69
536, '2014-1', 54, 104
539, '2014-1', 165, 115
538, '2014-1', 114, 64
610, '2014-1', 19, 69
611, '2014-1', 13, 63
608, '2014-1', 28, 78
609, '2014-1', 47, 97
614, '2014-1', 142, 92
615, '2014-1', 6, 56
612, '2014-1', 159, 109
613, '2014-1', 102, 52
618, '2014-1', 104, 54
619, '2014-1', 16, 66
616, '2014-1', 101, 51
617, '2014-1', 99, 49
622, '2014-1', 117, 67
623, '2014-1', 5, 55
620, '2014-1', 119, 69
621, '2014-1', 146, 96
627, '2014-1', 69, 119
626, '2014-1', 131, 81
625, '2014-1', 19, 69
624, '2014-1', 102, 52
631, '2014-1', 9, 59
630, '2014-1', 105, 55
629, '2014-1', 159, 109
628, '2014-1', 3, 53
635, '2014-1', 64, 114
634, '2014-1', 101, 51
633, '2014-1', 90, 40
632, '2014-1', 169, 119
639, '2014-1', 120, 70
638, '2014-1', 48, 98
637, '2014-1', 8, 58
636, '2014-1', 10, 60
576, '2014-1', 46, 96
577, '2014-1', 53, 103
578, '2014-1', 113, 63
579, '2014-1', 165, 115
580, '2014-1', 68, 118
581, '2014-1', 126, 76
582, '2014-1', 131, 81
583, '2014-1', 41, 91
584, '2014-1', 44, 94
585, '2014-1', 168, 118
586, '2014-1', 133, 83
587, '2014-1', 54, 104
588, '2014-1', 99, 49
589, '2014-1', 149, 99
590, '2014-1', 140, 90
591, '2014-1', 130, 80
593, '2014-1', 157, 107
592, '2014-1', 65, 115
595, '2014-1', 10, 60
594, '2014-1', 49, 99
597, '2014-1', 97, 47
596, '2014-1', 147, 97
599, '2014-1', 130, 80
598, '2014-1', 67, 117
601, '2014-1', 105, 55
600, '2014-1', 126, 76
603, '2014-1', 119, 69
602, '2014-1', 8, 58
605, '2014-1', 139, 89
604, '2014-1', 168, 118
607, '2014-1', 45, 95
606, '2014-1', 10, 60
687, '2014-1', 136, 86
686, '2014-1', 54, 104
685, '2014-1', 42, 92
684, '2014-1', 142, 92
683, '2014-1', 110, 60
682, '2014-1', 14, 64
681, '2014-1', 18, 68
680, '2014-1', 49, 99
679, '2014-1', 93, 43
678, '2014-1', 22, 72
677, '2014-1', 45, 95
676, '2014-1', 49, 99
675, '2014-1', 2, 52
674, '2014-1', 2, 52
673, '2014-1', 46, 96
672, '2014-1', 129, 79
702, '2014-1', 10, 60
703, '2014-1', 22, 72
700, '2014-1', 113, 63
701, '2014-1', 133, 83
698, '2014-1', 63, 113
699, '2014-1', 101, 51
696, '2014-1', 151, 101
697, '2014-1', 99, 49
694, '2014-1', 134, 84
695, '2014-1', 42, 92
692, '2014-1', 146, 96
693, '2014-1', 56, 106
690, '2014-1', 50, 100
691, '2014-1', 122, 72
688, '2014-1', 52, 102
689, '2014-1', 136, 86
653, '2014-1', 110, 60
652, '2014-1', 51, 101
655, '2014-1', 121, 71
654, '2014-1', 114, 64
649, '2014-1', 64, 114
648, '2014-1', 137, 87
651, '2014-1', 9, 59
650, '2014-1', 162, 112
645, '2014-1', 114, 64
644, '2014-1', 10, 60
647, '2014-1', 40, 90
646, '2014-1', 68, 118
641, '2014-1', 161, 111
640, '2014-1', 159, 109
643, '2014-1', 92, 42
642, '2014-1', 30, 80
668, '2014-1', 29, 79
669, '2014-1', 117, 67
670, '2014-1', 17, 67
671, '2014-1', 6, 56
664, '2014-1', 150, 100
665, '2014-1', 50, 100
666, '2014-1', 97, 47
667, '2014-1', 111, 61
660, '2014-1', 109, 59
661, '2014-1', 123, 73
662, '2014-1', 95, 45
663, '2014-1', 159, 109
656, '2014-1', 8, 58
657, '2014-1', 95, 45
658, '2014-1', 18, 68
659, '2014-1', 94, 44
747, '2014-1', 51, 101
746, '2014-1', 134, 84
745, '2014-1', 34, 84
744, '2014-1', 1, 51
751, '2014-1', 94, 44
750, '2014-1', 151, 101
749, '2014-1', 23, 73
748, '2014-1', 90, 40
739, '2014-1', 148, 98
738, '2014-1', 20, 70
737, '2014-1', 91, 41
736, '2014-1', 167, 117
743, '2014-1', 138, 88
742, '2014-1', 16, 66
741, '2014-1', 111, 61
740, '2014-1', 38, 88
762, '2014-1', 154, 104
763, '2014-1', 40, 90
760, '2014-1', 94, 44
761, '2014-1', 69, 119
766, '2014-1', 112, 62
767, '2014-1', 3, 53
764, '2014-1', 64, 114
765, '2014-1', 43, 93
754, '2014-1', 98, 48
755, '2014-1', 3, 53
752, '2014-1', 97, 47
753, '2014-1', 167, 117
758, '2014-1', 61, 111
759, '2014-1', 22, 72
756, '2014-1', 110, 60
757, '2014-1', 164, 114
713, '2014-1', 3, 53
712, '2014-1', 153, 103
715, '2014-1', 23, 73
714, '2014-1', 23, 73
717, '2014-1', 28, 78
716, '2014-1', 97, 47
719, '2014-1', 100, 50
718, '2014-1', 58, 108
705, '2014-1', 50, 100
704, '2014-1', 91, 41
707, '2014-1', 146, 96
706, '2014-1', 118, 68
709, '2014-1', 16, 66
708, '2014-1', 90, 40
711, '2014-1', 93, 43
710, '2014-1', 56, 106
728, '2014-1', 56, 106
729, '2014-1', 97, 47
730, '2014-1', 143, 93
731, '2014-1', 148, 98
732, '2014-1', 132, 82
733, '2014-1', 26, 76
734, '2014-1', 116, 66
735, '2014-1', 134, 84
720, '2014-1', 154, 104
721, '2014-1', 3, 53
722, '2014-1', 110, 60
723, '2014-1', 54, 104
724, '2014-1', 21, 71
725, '2014-1', 112, 62
726, '2014-1', 148, 98
727, '2014-1', 60, 110
821, '2014-1', 164, 114
820, '2014-1', 150, 100
823, '2014-1', 154, 104
822, '2014-1', 21, 71
817, '2014-1', 127, 77
816, '2014-1', 38, 88
819, '2014-1', 56, 106
818, '2014-1', 149, 99
829, '2014-1', 141, 91
828, '2014-1', 109, 59
831, '2014-1', 33, 83
830, '2014-1', 122, 72
825, '2014-1', 99, 49
824, '2014-1', 49, 99
827, '2014-1', 56, 106
826, '2014-1', 141, 91
804, '2014-1', 55, 105
805, '2014-1', 169, 119
806, '2014-1', 141, 91
807, '2014-1', 45, 95
800, '2014-1', 2, 52
801, '2014-1', 111, 61
802, '2014-1', 134, 84
803, '2014-1', 153, 103
812, '2014-1', 121, 71
813, '2014-1', 111, 61
814, '2014-1', 36, 86
815, '2014-1', 91, 41
808, '2014-1', 20, 70
809, '2014-1', 164, 114
810, '2014-1', 9, 59
811, '2014-1', 148, 98
791, '2014-1', 12, 62
790, '2014-1', 127, 77
789, '2014-1', 105, 55
788, '2014-1', 98, 48
787, '2014-1', 93, 43
786, '2014-1', 35, 85
785, '2014-1', 36, 86
784, '2014-1', 97, 47
799, '2014-1', 40, 90
798, '2014-1', 145, 95
797, '2014-1', 3, 53
796, '2014-1', 149, 99
795, '2014-1', 107, 57
794, '2014-1', 67, 117
793, '2014-1', 11, 61
792, '2014-1', 145, 95
774, '2014-1', 141, 91
775, '2014-1', 152, 102
772, '2014-1', 92, 42
773, '2014-1', 14, 64
770, '2014-1', 37, 87
771, '2014-1', 125, 75
768, '2014-1', 57, 107
769, '2014-1', 156, 106
782, '2014-1', 130, 80
783, '2014-1', 99, 49
780, '2014-1', 48, 98
781, '2014-1', 27, 77
778, '2014-1', 98, 48
779, '2014-1', 122, 72
776, '2014-1', 140, 90
777, '2014-1', 100, 50
881, '2014-1', 95, 45
880, '2014-1', 137, 87
883, '2014-1', 54, 104
882, '2014-1', 38, 88
885, '2014-1', 159, 109
884, '2014-1', 155, 105
887, '2014-1', 139, 89
886, '2014-1', 135, 85
889, '2014-1', 52, 102
888, '2014-1', 22, 72
891, '2014-1', 157, 107
890, '2014-1', 157, 107
893, '2014-1', 44, 94
892, '2014-1', 102, 52
895, '2014-1', 23, 73
894, '2014-1', 92, 42
864, '2014-1', 99, 49
865, '2014-1', 30, 80
866, '2014-1', 128, 78
867, '2014-1', 109, 59
868, '2014-1', 99, 49
869, '2014-1', 8, 58
870, '2014-1', 41, 91
871, '2014-1', 98, 48
872, '2014-1', 138, 88
873, '2014-1', 119, 69
874, '2014-1', 117, 67
875, '2014-1', 36, 86
876, '2014-1', 39, 89
877, '2014-1', 119, 69
878, '2014-1', 133, 83
879, '2014-1', 2, 52
851, '2014-1', 150, 100
850, '2014-1', 136, 86
849, '2014-1', 113, 63
848, '2014-1', 117, 67
855, '2014-1', 90, 40
854, '2014-1', 7, 57
853, '2014-1', 106, 56
852, '2014-1', 7, 57
859, '2014-1', 164, 114
858, '2014-1', 157, 107
857, '2014-1', 7, 57
856, '2014-1', 117, 67
863, '2014-1', 134, 84
862, '2014-1', 150, 100
861, '2014-1', 47, 97
860, '2014-1', 129, 79
834, '2014-1', 115, 65
835, '2014-1', 107, 57
832, '2014-1', 93, 43
833, '2014-1', 133, 83
838, '2014-1', 35, 85
839, '2014-1', 45, 95
836, '2014-1', 122, 72
837, '2014-1', 96, 46
842, '2014-1', 100, 50
843, '2014-1', 59, 109
840, '2014-1', 45, 95
841, '2014-1', 155, 105
846, '2014-1', 51, 101
847, '2014-1', 94, 44
844, '2014-1', 93, 43
845, '2014-1', 56, 106
956, '2014-1', 36, 86
957, '2014-1', 44, 94
958, '2014-1', 16, 66
959, '2014-1', 167, 117
952, '2014-1', 28, 78
953, '2014-1', 90, 40
954, '2014-1', 167, 117
955, '2014-1', 144, 94
948, '2014-1', 133, 83
949, '2014-1', 127, 77
950, '2014-1', 17, 67
951, '2014-1', 145, 95
944, '2014-1', 61, 111
945, '2014-1', 38, 88
946, '2014-1', 55, 105
947, '2014-1', 32, 82
941, '2014-1', 145, 95
940, '2014-1', 67, 117
943, '2014-1', 118, 68
942, '2014-1', 11, 61
937, '2014-1', 5, 55
936, '2014-1', 59, 109
939, '2014-1', 5, 55
938, '2014-1', 90, 40
933, '2014-1', 33, 83
932, '2014-1', 27, 77
935, '2014-1', 90, 40
934, '2014-1', 9, 59
929, '2014-1', 90, 40
928, '2014-1', 32, 82
931, '2014-1', 166, 116
930, '2014-1', 22, 72
926, '2014-1', 90, 40
927, '2014-1', 64, 114
924, '2014-1', 149, 99
925, '2014-1', 132, 82
922, '2014-1', 166, 116
923, '2014-1', 124, 74
920, '2014-1', 20, 70
921, '2014-1', 91, 41
918, '2014-1', 27, 77
919, '2014-1', 146, 96
916, '2014-1', 111, 61
917, '2014-1', 1, 51
914, '2014-1', 165, 115
915, '2014-1', 34, 84
912, '2014-1', 103, 53
913, '2014-1', 91, 41
911, '2014-1', 12, 62
910, '2014-1', 106, 56
909, '2014-1', 144, 94
908, '2014-1', 57, 107
907, '2014-1', 93, 43
906, '2014-1', 23, 73
905, '2014-1', 57, 107
904, '2014-1', 147, 97
903, '2014-1', 12, 62
902, '2014-1', 106, 56
901, '2014-1', 165, 115
900, '2014-1', 13, 63
899, '2014-1', 36, 86
898, '2014-1', 8, 58
897, '2014-1', 118, 68
896, '2014-1', 1, 51
1016, '2014-1', 96, 46
1017, '2014-1', 90, 40
1018, '2014-1', 37, 87
1019, '2014-1', 13, 63
1020, '2014-1', 97, 47
1021, '2014-1', 34, 84
1022, '2014-1', 96, 46
1023, '2014-1', 43, 93
1008, '2014-1', 133, 83
1009, '2014-1', 55, 105
1010, '2014-1', 108, 58
1011, '2014-1', 50, 100
1012, '2014-1', 34, 84
1013, '2014-1', 59, 109
1014, '2014-1', 56, 106
1015, '2014-1', 68, 118
1001, '2014-1', 33, 83
1000, '2014-1', 168, 118
1003, '2014-1', 59, 109
1002, '2014-1', 65, 115
1005, '2014-1', 51, 101
1004, '2014-1', 103, 53
1007, '2014-1', 23, 73
1006, '2014-1', 96, 46
993, '2014-1', 69, 119
992, '2014-1', 134, 84
995, '2014-1', 50, 100
994, '2014-1', 139, 89
997, '2014-1', 165, 115
996, '2014-1', 90, 40
999, '2014-1', 29, 79
998, '2014-1', 45, 95
986, '2014-1', 109, 59
987, '2014-1', 33, 83
984, '2014-1', 148, 98
985, '2014-1', 144, 94
990, '2014-1', 99, 49
991, '2014-1', 123, 73
988, '2014-1', 116, 66
