88, 63, 4, 63, '2014-1'
89, 62, 1, 91, '2013-8'
90, 62, 7, 68, '2009-6'
91, 61, 8, 61, '2001-9'
92, 61, 8, 76, '2003-6'
93, 60, 1, 55, '2000-11'
94, 68, 9, 77, '2006-2'
95, 69, 9, 106, '2004-11'
96, 70, 5, 107, '2000-12'
97, 71, 4, 102, '2012-6'
98, 71, 10, 55, '2012-1'
99, 64, 3, 56, '2003-1'
100, 64, 4, 61, '2003-7'
101, 65, 4, 49, '2009-10'
102, 65, 5, 83, '2013-4'
103, 66, 6, 119, '2002-12'
104, 67, 7, 86, '2002-6'
105, 67, 9, 47, '2001-10'
106, 76, 3, 41, '2005-3'
107, 76, 8, 51, '2001-4'
108, 77, 6, 61, '2009-8'
109, 78, 6, 118, '2007-6'
110, 79, 3, 48, '2014-9'
111, 72, 10, 108, '2014-8'
112, 73, 2, 41, '2002-6'
113, 73, 6, 100, '2002-9'
114, 74, 2, 40, '2001-12'
115, 75, 6, 117, '2007-9'
116, 75, 6, 117, '2002-3'
117, 85, 9, 91, '2007-4'
118, 85, 5, 99, '2014-5'
119, 84, 4, 88, '2005-4'
120, 87, 2, 84, '2004-1'
121, 87, 5, 116, '2007-3'
122, 86, 9, 54, '2003-9'
123, 81, 3, 42, '2006-4'
124, 80, 7, 115, '2014-1'
125, 80, 2, 87, '2000-7'
126, 83, 7, 41, '2003-11'
127, 83, 8, 91, '2001-4'
128, 82, 6, 116, '2002-6'
129, 93, 2, 52, '2003-11'
130, 92, 5, 94, '2005-9'
131, 95, 5, 72, '2004-3'
132, 94, 5, 100, '2001-7'
133, 94, 7, 45, '2010-3'
134, 89, 1, 74, '2010-7'
135, 88, 10, 55, '2004-9'
136, 91, 5, 58, '2000-6'
137, 90, 9, 96, '2006-3'
138, 102, 4, 83, '2009-7'
139, 103, 8, 119, '2007-10'
140, 100, 1, 44, '2011-2'
141, 101, 4, 88, '2009-9'
142, 101, 10, 103, '2011-3'
143, 98, 9, 95, '2013-11'
144, 99, 2, 56, '2008-5'
145, 99, 7, 51, '2009-3'
146, 96, 6, 92, '2000-6'
147, 96, 4, 44, '2012-4'
148, 97, 9, 53, '2000-7'
149, 110, 10, 94, '2011-12'
150, 111, 10, 81, '2003-5'
151, 108, 8, 45, '2006-2'
152, 109, 6, 52, '2000-6'
153, 106, 1, 98, '2003-9'
154, 107, 7, 71, '2003-7'
155, 104, 5, 98, '2001-9'
156, 104, 6, 84, '2009-7'
157, 105, 9, 113, '2003-7'
158, 119, 4, 52, '2002-11'
159, 118, 9, 53, '2004-10'
160, 117, 7, 102, '2007-3'
161, 117, 6, 67, '2011-12'
162, 116, 1, 89, '2014-2'
163, 115, 1, 75, '2002-4'
164, 115, 4, 65, '2006-3'
165, 114, 5, 91, '2012-7'
166, 113, 5, 84, '2002-6'
167, 112, 5, 118, '2006-1'
168, 127, 4, 98, '2002-2'
169, 126, 9, 43, '2008-2'
170, 126, 1, 94, '2010-4'
171, 125, 5, 75, '2008-3'
172, 125, 3, 101, '2011-12'
173, 124, 6, 85, '2013-7'
174, 124, 1, 113, '2010-3'
175, 123, 6, 54, '2006-9'
176, 123, 6, 63, '2009-4'
177, 122, 7, 54, '2003-7'
178, 121, 6, 45, '2013-2'
179, 120, 10, 69, '2012-4'
180, 137, 2, 45, '2000-4'
181, 137, 2, 104, '2002-7'
182, 136, 2, 112, '2012-12'
183, 139, 3, 62, '2010-8'
184, 138, 4, 70, '2008-5'
185, 141, 9, 115, '2006-4'
186, 141, 5, 73, '2005-4'
187, 140, 5, 43, '2001-12'
188, 140, 9, 91, '2010-10'
189, 143, 9, 87, '2008-11'
190, 143, 9, 73, '2005-7'
191, 142, 5, 76, '2004-9'
192, 129, 4, 49, '2004-10'
193, 129, 9, 75, '2011-3'
194, 128, 8, 65, '2001-6'
195, 128, 8, 113, '2001-8'
196, 131, 1, 68, '2009-2'
197, 131, 9, 51, '2013-8'
198, 130, 3, 52, '2012-9'
199, 130, 5, 63, '2009-2'
200, 133, 10, 107, '2008-1'
201, 132, 4, 84, '2006-12'
202, 132, 8, 96, '2006-10'
203, 135, 8, 93, '2014-2'
204, 135, 5, 101, '2001-10'
205, 134, 7, 95, '2004-3'
206, 134, 9, 62, '2012-8'
207, 152, 4, 107, '2009-9'
208, 152, 6, 87, '2001-4'
209, 153, 7, 71, '2009-7'
210, 153, 10, 85, '2010-12'
211, 154, 2, 105, '2004-10'
212, 154, 5, 74, '2000-10'
213, 155, 5, 84, '2000-10'
214, 156, 8, 59, '2009-5'
215, 157, 8, 115, '2003-5'
216, 157, 8, 51, '2007-6'
217, 158, 5, 88, '2004-10'
218, 158, 10, 46, '2007-8'
219, 159, 10, 80, '2001-6'
220, 159, 6, 53, '2004-8'
221, 144, 10, 84, '2001-12'
222, 144, 3, 79, '2006-11'
223, 145, 8, 71, '2000-5'
224, 146, 7, 86, '2013-8'
225, 147, 5, 115, '2005-5'
226, 147, 2, 102, '2004-7'
227, 148, 6, 53, '2000-4'
228, 148, 2, 40, '2008-12'
229, 149, 7, 56, '2002-6'
230, 149, 8, 41, '2012-9'
231, 150, 5, 73, '2010-9'
232, 151, 5, 50, '2013-1'
233, 151, 1, 49, '2012-6'
234, 171, 2, 57, '2000-5'
235, 171, 4, 69, '2000-12'
236, 170, 8, 89, '2003-5'
237, 169, 2, 93, '2002-2'
238, 168, 4, 113, '2005-7'
239, 168, 10, 102, '2010-5'
240, 175, 2, 66, '2011-9'
241, 175, 1, 113, '2001-9'
242, 174, 10, 75, '2013-11'
243, 173, 6, 93, '2005-1'
244, 173, 2, 50, '2008-5'
245, 172, 3, 54, '2008-1'
246, 163, 6, 75, '2001-9'
247, 163, 1, 110, '2014-7'
248, 162, 1, 47, '2005-9'
249, 161, 6, 63, '2009-10'
250, 161, 4, 59, '2006-11'
251, 160, 1, 103, '2009-3'
252, 167, 6, 83, '2005-5'
253, 166, 7, 60, '2007-2'
254, 165, 5, 69, '2010-2'
255, 165, 10, 63, '2004-5'
256, 164, 3, 120, '2014-1'
257, 164, 1, 56, '2008-3'
258, 186, 6, 48, '2000-3'
259, 186, 1, 108, '2005-3'
260, 187, 9, 119, '2005-5'
261, 187, 6, 51, '2008-2'
262, 184, 2, 107, '2008-9'
263, 184, 10, 55, '2003-2'
264, 185, 4, 53, '2012-8'
265, 190, 4, 104, '2005-9'
266, 190, 5, 43, '2004-5'
267, 191, 5, 59, '2011-8'
268, 188, 4, 104, '2005-4'
269, 188, 8, 86, '2009-12'
270, 189, 9, 80, '2005-7'
271, 189, 8, 115, '2003-12'
272, 178, 5, 106, '2005-3'
273, 178, 8, 116, '2000-7'
274, 179, 2, 45, '2014-9'
275, 179, 7, 106, '2000-9'
276, 176, 9, 82, '2011-6'
277, 176, 2, 66, '2000-12'
278, 177, 7, 72, '2006-11'
279, 177, 5, 74, '2008-4'
280, 182, 5, 40, '2000-2'
281, 183, 3, 75, '2002-4'
282, 183, 10, 96, '2003-5'
283, 180, 2, 96, '2003-6'
284, 180, 7, 81, '2000-7'
285, 181, 9, 64, '2002-5'
286, 205, 10, 117, '2000-12'
287, 205, 7, 64, '2012-3'
288, 204, 1, 112, '2006-12'
289, 204, 2, 66, '2014-4'
290, 207, 4, 53, '2005-7'
291, 206, 2, 101, '2001-5'
292, 201, 8, 116, '2006-10'
293, 200, 7, 91, '2013-4'
294, 200, 4, 68, '2006-2'
295, 203, 3, 41, '2014-9'
296, 202, 1, 104, '2002-3'
297, 202, 4, 93, '2012-12'
298, 197, 10, 80, '2008-2'
299, 197, 1, 94, '2000-7'
300, 196, 3, 70, '2007-11'
301, 196, 1, 40, '2010-12'
302, 199, 9, 52, '2006-9'
303, 198, 1, 57, '2008-1'
304, 198, 2, 41, '2008-10'
305, 193, 6, 62, '2005-3'
306, 192, 7, 69, '2001-10'
307, 195, 9, 95, '2000-3'
308, 194, 6, 97, '2002-4'
309, 194, 9, 42, '2010-6'
310, 220, 8, 51, '2012-8'
311, 220, 1, 61, '2006-2'
312, 221, 10, 46, '2004-12'
313, 222, 2, 64, '2013-1'
314, 223, 2, 52, '2009-10'
315, 216, 2, 77, '2006-3'
316, 217, 8, 101, '2006-8'
317, 217, 5, 110, '2009-12'
318, 218, 4, 114, '2014-10'
319, 219, 4, 64, '2005-1'
320, 219, 8, 107, '2005-3'
321, 212, 6, 84, '2011-8'
322, 213, 8, 43, '2003-4'
323, 213, 3, 51, '2008-7'
324, 214, 7, 56, '2008-6'
325, 214, 9, 60, '2005-8'
326, 215, 7, 114, '2007-8'
327, 215, 10, 56, '2011-5'
328, 208, 2, 99, '2008-5'
329, 208, 3, 64, '2011-6'
330, 209, 2, 63, '2001-1'
331, 210, 4, 106, '2003-7'
332, 210, 3, 69, '2002-3'
333, 211, 10, 64, '2004-3'
334, 211, 10, 108, '2013-12'
335, 239, 10, 115, '2013-6'
336, 238, 4, 85, '2006-1'
337, 237, 4, 114, '2014-4'
338, 237, 4, 117, '2003-12'
339, 236, 6, 103, '2002-10'
340, 236, 5, 116, '2014-11'
341, 235, 6, 42, '2002-12'
342, 235, 5, 48, '2011-11'
343, 234, 6, 48, '2009-11'
344, 234, 3, 106, '2000-4'
345, 233, 2, 117, '2008-7'
346, 232, 10, 78, '2004-6'
347, 231, 4, 40, '2005-2'
348, 231, 9, 111, '2010-7'
349, 230, 8, 64, '2005-12'
350, 230, 9, 91, '2011-4'
351, 229, 6, 95, '2010-5'
352, 229, 8, 57, '2000-12'
353, 228, 1, 66, '2010-3'
354, 228, 3, 99, '2008-5'
355, 227, 8, 53, '2007-1'
356, 227, 5, 105, '2003-10'
357, 226, 7, 96, '2004-5'
358, 226, 1, 42, '2002-10'
359, 225, 3, 57, '2010-4'
360, 224, 7, 51, '2011-12'
361, 224, 7, 52, '2007-9'
362, 254, 3, 53, '2001-4'
363, 254, 8, 96, '2012-7'
364, 255, 2, 58, '2009-2'
365, 252, 4, 90, '2014-9'
366, 252, 2, 48, '2012-5'
367, 253, 1, 61, '2009-1'
368, 250, 10, 44, '2008-9'
369, 251, 5, 76, '2002-10'
370, 248, 7, 41, '2004-12'
371, 249, 4, 88, '2013-10'
372, 246, 8, 80, '2003-7'
373, 246, 10, 90, '2004-9'
374, 247, 8, 60, '2006-1'
375, 247, 10, 45, '2013-8'
376, 244, 4, 62, '2010-6'
377, 244, 9, 89, '2002-4'
378, 245, 7, 48, '2006-6'
379, 245, 2, 65, '2005-4'
380, 242, 8, 44, '2012-1'
381, 242, 8, 42, '2005-1'
382, 243, 3, 119, '2007-9'
383, 240, 6, 104, '2014-9'
384, 240, 8, 110, '2014-8'
385, 241, 6, 68, '2008-9'
386, 241, 1, 94, '2013-1'
387, 275, 3, 68, '2003-2'
388, 275, 9, 41, '2004-12'
389, 274, 9, 67, '2000-12'
390, 274, 5, 66, '2009-5'
391, 273, 2, 120, '2002-9'
392, 273, 6, 52, '2000-2'
393, 272, 4, 118, '2010-5'
394, 272, 1, 80, '2006-8'
395, 279, 10, 75, '2002-8'
396, 279, 2, 92, '2002-2'
397, 278, 2, 76, '2004-9'
398, 278, 6, 101, '2014-8'
399, 277, 9, 49, '2014-11'
400, 276, 6, 69, '2006-10'
401, 276, 7, 52, '2012-6'
402, 283, 5, 77, '2009-2'
403, 283, 3, 76, '2006-4'
404, 282, 7, 82, '2005-1'
405, 281, 4, 77, '2005-10'
406, 281, 6, 45, '2009-2'
407, 280, 4, 46, '2002-5'
408, 287, 10, 57, '2014-10'
409, 287, 8, 110, '2001-7'
410, 286, 7, 114, '2009-8'
411, 285, 2, 75, '2000-5'
412, 285, 2, 40, '2002-12'
413, 284, 2, 112, '2006-10'
414, 258, 5, 107, '2013-10'
415, 259, 8, 42, '2001-2'
416, 256, 5, 73, '2007-11'
417, 256, 8, 105, '2005-3'
418, 257, 6, 116, '2001-6'
419, 257, 1, 67, '2013-10'
420, 262, 9, 110, '2004-10'
421, 263, 8, 51, '2003-4'
422, 260, 5, 117, '2011-4'
423, 261, 2, 43, '2000-7'
424, 261, 2, 58, '2009-8'
425, 266, 6, 96, '2011-12'
426, 267, 2, 66, '2003-1'
427, 267, 1, 44, '2010-1'
428, 264, 5, 90, '2007-11'
429, 264, 1, 42, '2005-8'
430, 265, 7, 44, '2000-3'
431, 265, 1, 106, '2014-12'
432, 270, 4, 105, '2013-3'
433, 270, 7, 52, '2003-2'
434, 271, 2, 113, '2001-10'
435, 271, 1, 115, '2004-4'
436, 268, 7, 119, '2004-4'
437, 269, 9, 95, '2004-11'
438, 269, 1, 111, '2008-9'
439, 305, 9, 79, '2005-6'
440, 304, 4, 106, '2011-3'
441, 304, 7, 118, '2003-3'
442, 307, 7, 98, '2000-1'
443, 306, 5, 106, '2010-8'
444, 306, 7, 46, '2012-2'
445, 309, 5, 113, '2007-8'
446, 309, 6, 45, '2006-6'
447, 308, 7, 95, '2012-12'
448, 311, 4, 59, '2004-12'
449, 310, 5, 86, '2011-11'
450, 310, 2, 59, '2010-6'
451, 313, 7, 54, '2013-9'
452, 312, 10, 99, '2007-3'
453, 312, 9, 88, '2008-6'
454, 315, 10, 79, '2010-8'
455, 314, 7, 107, '2007-8'
456, 317, 1, 64, '2013-10'
457, 317, 9, 42, '2011-3'
458, 316, 7, 96, '2010-12'
459, 316, 4, 62, '2002-3'
460, 319, 3, 89, '2000-11'
461, 318, 9, 81, '2000-6'
462, 288, 3, 41, '2010-5'
463, 288, 7, 60, '2010-8'
464, 289, 7, 79, '2001-10'
465, 289, 6, 109, '2001-8'
466, 290, 8, 44, '2001-4'
467, 290, 8, 41, '2011-1'
468, 291, 10, 56, '2001-12'
469, 292, 3, 64, '2011-8'
470, 293, 2, 53, '2004-10'
471, 294, 7, 59, '2003-11'
472, 294, 5, 86, '2011-6'
473, 295, 7, 82, '2011-7'
474, 295, 6, 119, '2011-1'
475, 296, 5, 115, '2006-1'
476, 296, 2, 103, '2011-6'
477, 297, 10, 58, '2007-2'
478, 298, 9, 52, '2007-9'
479, 298, 6, 55, '2004-7'
480, 299, 5, 73, '2012-1'
481, 299, 4, 58, '2003-7'
482, 300, 1, 65, '2014-7'
483, 300, 7, 102, '2011-12'
484, 301, 7, 50, '2014-12'
485, 301, 9, 91, '2000-2'
486, 302, 10, 86, '2009-8'
487, 303, 9, 76, '2003-2'
488, 343, 7, 69, '2013-4'
489, 343, 2, 64, '2004-7'
490, 342, 7, 73, '2010-11'
491, 342, 7, 78, '2004-5'
492, 341, 8, 75, '2011-8'
493, 341, 1, 51, '2011-2'
494, 340, 1, 114, '2012-8'
495, 339, 6, 87, '2002-3'
496, 339, 4, 87, '2009-1'
497, 338, 10, 111, '2011-7'
498, 337, 2, 69, '2005-8'
499, 336, 7, 51, '2008-3'
500, 336, 1, 79, '2005-10'
501, 351, 9, 95, '2010-8'
502, 351, 2, 54, '2006-2'
503, 350, 9, 110, '2005-4'
504, 350, 4, 96, '2003-3'
505, 349, 5, 63, '2000-12'
506, 349, 2, 114, '2014-5'
507, 348, 4, 112, '2011-1'
508, 347, 9, 115, '2001-1'
509, 347, 4, 44, '2011-1'
510, 346, 10, 100, '2010-9'
511, 345, 5, 93, '2002-3'
512, 345, 6, 110, '2006-12'
513, 344, 3, 93, '2009-10'
514, 326, 3, 77, '2003-12'
515, 326, 7, 89, '2007-3'
516, 327, 10, 115, '2010-3'
517, 327, 3, 112, '2009-4'
518, 324, 4, 79, '2003-9'
519, 325, 3, 45, '2007-10'
520, 325, 1, 50, '2003-5'
521, 322, 9, 65, '2002-11'
522, 323, 6, 101, '2009-3'
523, 320, 4, 99, '2012-3'
524, 321, 1, 111, '2003-1'
525, 334, 7, 50, '2013-9'
526, 335, 2, 56, '2005-4'
527, 332, 5, 75, '2004-1'
528, 332, 10, 53, '2000-9'
529, 333, 9, 89, '2000-7'
530, 330, 8, 79, '2009-7'
531, 330, 9, 92, '2003-2'
532, 331, 4, 72, '2001-9'
533, 331, 7, 85, '2007-4'
534, 328, 5, 119, '2009-12'
535, 328, 8, 99, '2008-12'
536, 329, 2, 44, '2002-2'
537, 373, 9, 69, '2008-3'
538, 373, 9, 46, '2008-7'
539, 372, 8, 113, '2009-3'
540, 372, 6, 47, '2008-2'
541, 375, 1, 111, '2006-5'
542, 374, 7, 91, '2008-3'
543, 374, 9, 63, '2011-8'
544, 369, 8, 95, '2013-2'
545, 368, 7, 64, '2013-4'
546, 371, 4, 90, '2011-9'
547, 370, 1, 41, '2005-12'
548, 370, 4, 57, '2013-11'
549, 381, 10, 86, '2013-7'
550, 380, 3, 110, '2011-2'
551, 380, 2, 111, '2004-8'
552, 383, 6, 47, '2010-7'
553, 382, 4, 53, '2011-11'
554, 382, 8, 57, '2009-5'
555, 377, 7, 61, '2009-6'
556, 376, 9, 55, '2012-11'
557, 379, 3, 51, '2009-7'
558, 379, 4, 61, '2005-2'
559, 378, 8, 112, '2010-2'
560, 356, 9, 118, '2006-6'
561, 356, 4, 49, '2013-4'
562, 357, 1, 77, '2008-7'
563, 357, 5, 43, '2008-7'
564, 358, 4, 60, '2010-9'
565, 359, 1, 64, '2003-11'
566, 359, 4, 117, '2005-10'
567, 352, 2, 104, '2013-5'
568, 352, 8, 85, '2002-11'
569, 353, 5, 97, '2011-9'
570, 354, 3, 57, '2003-1'
571, 355, 9, 48, '2012-3'
572, 364, 9, 46, '2001-5'
573, 364, 10, 86, '2011-6'
574, 365, 4, 69, '2013-2'
575, 366, 7, 79, '2002-9'
576, 367, 2, 59, '2008-2'
577, 360, 8, 63, '2005-1'
578, 361, 3, 62, '2002-5'
579, 361, 7, 78, '2004-10'
580, 362, 1, 65, '2003-1'
581, 363, 10, 46, '2014-3'
582, 410, 7, 59, '2000-12'
583, 410, 3, 113, '2014-8'
584, 411, 5, 53, '2012-4'
585, 408, 6, 43, '2001-7'
586, 409, 10, 79, '2008-3'
587, 409, 9, 67, '2000-1'
588, 414, 10, 73, '2010-1'
589, 414, 3, 75, '2014-11'
590, 415, 9, 75, '2009-10'
591, 412, 8, 112, '2009-5'
592, 412, 2, 61, '2007-3'
593, 413, 3, 44, '2013-2'
594, 413, 9, 79, '2006-5'
595, 402, 4, 100, '2002-6'
596, 402, 7, 89, '2009-2'
597, 403, 3, 114, '2014-2'
598, 403, 9, 105, '2014-9'
599, 400, 2, 85, '2014-5'
600, 400, 5, 84, '2010-9'
601, 401, 2, 92, '2003-12'
602, 406, 5, 83, '2008-9'
603, 406, 4, 61, '2001-2'
604, 407, 1, 75, '2000-6'
605, 407, 3, 41, '2000-7'
606, 404, 9, 81, '2005-12'
607, 404, 2, 74, '2014-8'
608, 405, 7, 114, '2008-6'
609, 405, 1, 92, '2013-5'
610, 395, 9, 63, '2002-6'
611, 395, 5, 86, '2004-2'
612, 394, 1, 118, '2014-10'
613, 394, 2, 62, '2003-10'
614, 393, 7, 75, '2010-6'
615, 392, 3, 101, '2014-2'
616, 399, 6, 76, '2010-8'
617, 399, 6, 85, '2000-7'
618, 398, 4, 72, '2001-7'
619, 398, 7, 119, '2009-5'
620, 397, 3, 84, '2005-3'
621, 397, 7, 97, '2012-2'
622, 396, 4, 78, '2003-3'
623, 396, 4, 112, '2004-12'
624, 387, 7, 83, '2007-2'
625, 386, 9, 64, '2004-6'
626, 385, 10, 69, '2005-9'
627, 385, 10, 68, '2004-10'
628, 384, 7, 97, '2000-9'
629, 384, 10, 82, '2008-1'
630, 391, 9, 68, '2014-11'
631, 391, 9, 118, '2009-6'
632, 390, 10, 43, '2000-5'
633, 389, 1, 107, '2013-10'
634, 388, 4, 94, '2014-12'
635, 388, 2, 114, '2010-3'
636, 440, 2, 46, '2008-10'
637, 441, 2, 42, '2007-4'
638, 442, 4, 87, '2013-9'
639, 442, 6, 62, '2004-11'
640, 443, 8, 55, '2004-12'
641, 443, 3, 112, '2002-1'
642, 444, 1, 76, '2009-7'
643, 445, 2, 42, '2001-6'
644, 446, 4, 107, '2002-11'
645, 446, 7, 91, '2000-10'
646, 447, 9, 96, '2013-5'
647, 432, 10, 40, '2008-2'
648, 433, 2, 108, '2009-1'
649, 433, 2, 99, '2010-12'
650, 434, 4, 47, '2003-11'
651, 435, 6, 87, '2011-1'
652, 435, 2, 99, '2003-1'
653, 436, 2, 52, '2007-4'
654, 436, 8, 119, '2010-6'
655, 437, 2, 49, '2005-1'
656, 437, 5, 93, '2010-9'
657, 438, 8, 47, '2009-10'
658, 438, 1, 50, '2003-4'
659, 439, 1, 51, '2010-7'
660, 439, 4, 69, '2010-1'
661, 425, 4, 116, '2004-3'
662, 424, 7, 97, '2006-8'
663, 427, 3, 66, '2012-10'
664, 427, 4, 112, '2007-3'
665, 426, 2, 97, '2002-2'
666, 426, 10, 98, '2005-11'
667, 429, 4, 41, '2008-7'
668, 429, 7, 110, '2013-12'
669, 428, 1, 40, '2001-3'
670, 431, 6, 109, '2001-10'
671, 430, 5, 113, '2001-12'
672, 430, 9, 114, '2005-9'
673, 417, 6, 118, '2012-12'
674, 417, 8, 51, '2007-8'
675, 416, 7, 106, '2014-2'
676, 419, 6, 106, '2001-3'
677, 419, 3, 61, '2002-4'
678, 418, 1, 113, '2001-12'
679, 421, 4, 93, '2005-12'
680, 420, 10, 62, '2007-1'
681, 420, 9, 41, '2010-8'
682, 423, 9, 41, '2004-9'
683, 423, 10, 58, '2003-9'
684, 422, 3, 97, '2011-4'
685, 422, 8, 55, '2011-8'
686, 478, 9, 78, '2010-2'
687, 478, 7, 77, '2010-6'
688, 479, 2, 119, '2013-9'
689, 476, 6, 98, '2010-8'
690, 477, 9, 86, '2012-4'
691, 474, 3, 107, '2005-5'
692, 475, 4, 110, '2005-10'
693, 472, 9, 69, '2013-9'
694, 473, 1, 106, '2003-7'
695, 473, 7, 111, '2004-2'
696, 470, 4, 46, '2001-11'
697, 471, 2, 54, '2002-4'
698, 471, 9, 46, '2002-8'
699, 468, 6, 69, '2012-1'
700, 469, 1, 69, '2011-8'
701, 466, 8, 61, '2013-10'
702, 466, 5, 56, '2007-10'
703, 467, 9, 49, '2000-9'
704, 464, 6, 73, '2004-1'
705, 464, 4, 45, '2014-2'
706, 465, 1, 105, '2014-1'
707, 463, 10, 65, '2008-12'
708, 462, 9, 96, '2000-11'
709, 462, 6, 92, '2007-7'
710, 461, 10, 114, '2013-12'
711, 461, 6, 68, '2007-11'
712, 460, 5, 79, '2010-5'
713, 459, 1, 88, '2004-5'
714, 458, 4, 64, '2002-7'
715, 458, 9, 61, '2004-10'
716, 457, 5, 45, '2012-2'
717, 456, 2, 58, '2008-11'
718, 455, 3, 44, '2008-8'
719, 454, 2, 72, '2010-5'
720, 454, 3, 90, '2012-9'
721, 453, 5, 40, '2012-7'
722, 452, 4, 86, '2008-11'
723, 451, 4, 51, '2013-9'
724, 451, 1, 77, '2014-1'
725, 450, 2, 65, '2012-11'
726, 449, 1, 91, '2003-9'
727, 449, 6, 79, '2006-10'
728, 448, 5, 52, '2011-4'
729, 448, 9, 79, '2003-9'
730, 508, 3, 40, '2003-9'
731, 509, 10, 80, '2005-2'
732, 509, 6, 47, '2003-7'
733, 510, 10, 97, '2000-2'
734, 510, 10, 57, '2003-2'
735, 511, 9, 43, '2006-7'
736, 511, 2, 50, '2002-11'
737, 504, 8, 83, '2008-7'
738, 504, 2, 44, '2009-10'
739, 505, 9, 79, '2011-3'
740, 506, 1, 99, '2008-2'
741, 506, 9, 41, '2006-8'
742, 507, 9, 87, '2006-1'
743, 507, 5, 54, '2008-1'
744, 500, 6, 86, '2014-5'
745, 500, 8, 103, '2001-6'
746, 501, 9, 87, '2010-7'
747, 502, 1, 90, '2002-11'
748, 502, 4, 49, '2002-2'
749, 503, 7, 66, '2004-9'
750, 503, 9, 102, '2009-11'
751, 496, 2, 64, '2009-11'
752, 496, 3, 62, '2005-3'
753, 497, 2, 64, '2004-3'
754, 498, 2, 55, '2002-11'
755, 499, 2, 90, '2006-3'
756, 499, 5, 62, '2004-1'
757, 493, 2, 54, '2005-8'
758, 493, 8, 42, '2014-5'
759, 492, 2, 48, '2000-6'
760, 492, 8, 82, '2014-4'
761, 495, 10, 50, '2004-11'
762, 494, 9, 104, '2012-1'
763, 494, 8, 49, '2009-1'
764, 489, 1, 89, '2012-11'
765, 488, 7, 79, '2000-2'
766, 491, 6, 54, '2009-10'
767, 491, 1, 118, '2003-2'
768, 490, 8, 79, '2000-9'
769, 485, 6, 109, '2011-3'
770, 485, 6, 57, '2005-7'
771, 484, 6, 86, '2004-8'
772, 487, 2, 45, '2002-11'
773, 486, 8, 58, '2001-11'
774, 481, 3, 73, '2012-10'
775, 481, 10, 119, '2010-4'
776, 480, 4, 49, '2002-9'
777, 483, 7, 79, '2002-3'
