199, 128, 5, 86, '2014-2'
200, 131, 1, 85, '2007-9'
201, 130, 5, 87, '2005-9'
202, 133, 6, 89, '2007-8'
203, 132, 8, 54, '2005-8'
204, 132, 3, 47, '2000-4'
205, 135, 7, 113, '2013-7'
206, 134, 6, 106, '2004-6'
207, 134, 2, 114, '2011-2'
208, 152, 6, 50, '2010-11'
209, 153, 3, 86, '2010-8'
210, 153, 5, 44, '2006-2'
211, 154, 6, 54, '2005-5'
212, 154, 2, 44, '2012-9'
213, 155, 8, 96, '2009-10'
214, 155, 7, 54, '2006-11'
215, 156, 4, 40, '2007-3'
216, 157, 3, 117, '2010-5'
217, 157, 10, 67, '2001-3'
218, 158, 2, 55, '2011-11'
219, 159, 10, 78, '2012-4'
220, 159, 8, 73, '2000-5'
221, 144, 2, 81, '2006-5'
222, 145, 2, 82, '2010-5'
223, 146, 8, 113, '2007-5'
224, 147, 4, 67, '2001-8'
225, 148, 2, 63, '2010-8'
226, 148, 6, 104, '2002-6'
227, 149, 6, 50, '2014-7'
228, 149, 8, 88, '2011-9'
229, 150, 8, 111, '2005-7'
230, 150, 10, 46, '2003-1'
231, 151, 6, 52, '2000-5'
232, 151, 5, 59, '2012-11'
233, 171, 8, 61, '2011-6'
234, 171, 2, 77, '2012-3'
235, 170, 10, 112, '2010-9'
236, 169, 3, 76, '2014-9'
237, 169, 8, 115, '2005-6'
238, 168, 2, 120, '2002-7'
239, 175, 10, 79, '2001-12'
240, 174, 8, 43, '2001-5'
241, 174, 10, 74, '2000-2'
242, 173, 7, 45, '2003-3'
243, 172, 2, 62, '2006-2'
244, 163, 6, 94, '2009-6'
245, 163, 5, 40, '2009-1'
246, 162, 4, 105, '2013-6'
247, 162, 2, 44, '2009-12'
248, 161, 2, 111, '2001-4'
249, 160, 6, 118, '2007-4'
250, 160, 2, 55, '2001-2'
251, 167, 1, 110, '2003-10'
252, 166, 5, 51, '2004-10'
253, 165, 4, 96, '2004-9'
254, 165, 9, 103, '2000-2'
255, 164, 3, 57, '2007-1'
256, 186, 7, 119, '2013-6'
257, 186, 4, 67, '2004-12'
258, 187, 9, 50, '2001-1'
259, 184, 10, 50, '2006-9'
260, 185, 6, 57, '2004-3'
261, 190, 3, 86, '2003-11'
262, 190, 1, 86, '2007-12'
263, 191, 6, 46, '2006-9'
264, 191, 9, 92, '2013-12'
265, 188, 5, 101, '2006-9'
266, 188, 9, 63, '2006-3'
267, 189, 4, 65, '2011-12'
268, 178, 4, 50, '2004-5'
269, 178, 7, 59, '2008-4'
270, 179, 2, 40, '2004-7'
271, 179, 7, 63, '2008-12'
272, 176, 6, 48, '2007-5'
273, 177, 7, 91, '2009-11'
274, 177, 6, 48, '2001-5'
275, 182, 7, 70, '2004-10'
276, 182, 3, 63, '2012-7'
277, 183, 7, 94, '2004-11'
278, 183, 4, 77, '2006-7'
279, 180, 4, 70, '2010-4'
280, 181, 2, 118, '2007-5'
281, 181, 10, 114, '2003-10'
282, 205, 5, 45, '2004-4'
283, 204, 8, 106, '2005-11'
284, 204, 4, 97, '2012-6'
285, 207, 8, 53, '2003-10'
286, 206, 5, 118, '2007-2'
287, 201, 3, 83, '2013-10'
288, 200, 4, 73, '2001-11'
289, 200, 9, 113, '2009-8'
290, 203, 3, 83, '2011-2'
291, 203, 7, 73, '2010-4'
292, 202, 5, 116, '2014-7'
293, 197, 9, 45, '2012-5'
294, 196, 9, 40, '2005-9'
295, 196, 6, 64, '2008-6'
296, 199, 7, 60, '2001-9'
297, 198, 3, 53, '2000-7'
298, 198, 3, 90, '2006-7'
299, 193, 3, 115, '2003-1'
300, 192, 6, 96, '2003-3'
301, 195, 3, 54, '2003-5'
302, 194, 2, 120, '2000-10'
303, 220, 2, 103, '2008-10'
304, 221, 7, 50, '2000-12'
305, 221, 10, 42, '2005-4'
306, 222, 8, 67, '2000-11'
307, 222, 5, 59, '2010-5'
308, 223, 5, 88, '2013-2'
309, 223, 1, 50, '2006-10'
310, 216, 8, 97, '2009-8'
311, 216, 10, 77, '2003-12'
312, 217, 2, 114, '2013-11'
313, 218, 8, 70, '2006-4'
314, 218, 8, 73, '2006-2'
315, 219, 9, 66, '2014-8'
316, 212, 9, 40, '2001-3'
317, 212, 2, 96, '2009-1'
318, 213, 5, 110, '2002-12'
319, 214, 10, 42, '2003-7'
320, 214, 4, 48, '2002-3'
321, 215, 6, 106, '2014-11'
322, 215, 6, 76, '2004-7'
323, 208, 7, 93, '2009-12'
324, 209, 3, 89, '2012-4'
325, 210, 4, 51, '2009-1'
326, 210, 7, 55, '2001-3'
327, 211, 7, 81, '2002-9'
328, 239, 10, 59, '2012-1'
329, 238, 1, 113, '2007-11'
330, 237, 1, 46, '2000-6'
331, 237, 2, 57, '2011-11'
332, 236, 6, 82, '2010-7'
333, 235, 1, 109, '2002-1'
334, 234, 9, 78, '2004-10'
335, 233, 6, 113, '2013-11'
336, 233, 5, 113, '2008-5'
337, 232, 8, 51, '2005-5'
338, 232, 1, 77, '2003-3'
339, 231, 10, 96, '2006-11'
340, 231, 10, 74, '2010-1'
341, 230, 9, 97, '2014-12'
342, 229, 9, 78, '2006-9'
343, 228, 9, 119, '2004-7'
344, 227, 9, 85, '2006-11'
345, 227, 3, 61, '2006-12'
346, 226, 4, 84, '2012-7'
347, 226, 2, 50, '2010-9'
348, 225, 9, 52, '2002-11'
349, 224, 3, 68, '2001-4'
350, 224, 1, 40, '2009-1'
351, 254, 7, 87, '2005-4'
352, 254, 10, 78, '2001-5'
353, 255, 10, 76, '2003-10'
354, 255, 7, 42, '2010-6'
355, 252, 6, 52, '2009-5'
356, 252, 10, 112, '2011-6'
357, 253, 7, 116, '2013-11'
358, 250, 4, 74, '2006-3'
359, 250, 9, 111, '2003-1'
360, 251, 4, 75, '2003-6'
361, 248, 6, 64, '2012-2'
362, 249, 9, 47, '2009-5'
363, 246, 9, 100, '2002-8'
364, 247, 8, 110, '2012-2'
365, 247, 9, 100, '2013-8'
366, 244, 10, 87, '2014-10'
367, 244, 10, 75, '2014-2'
368, 245, 3, 47, '2011-6'
369, 245, 3, 48, '2014-1'
370, 242, 10, 110, '2000-7'
371, 242, 8, 93, '2013-11'
372, 243, 6, 84, '2000-3'
373, 240, 2, 117, '2006-7'
374, 241, 7, 62, '2010-9'
375, 275, 8, 81, '2008-1'
376, 275, 10, 64, '2001-4'
377, 274, 1, 74, '2011-3'
378, 274, 3, 60, '2000-6'
379, 273, 6, 109, '2002-2'
380, 273, 5, 66, '2011-8'
381, 272, 6, 113, '2012-4'
382, 272, 10, 108, '2010-3'
383, 279, 10, 46, '2005-5'
384, 279, 5, 93, '2003-6'
385, 278, 4, 68, '2006-8'
386, 278, 4, 120, '2008-9'
387, 277, 7, 108, '2011-10'
388, 277, 8, 79, '2012-1'
389, 276, 2, 80, '2002-11'
390, 283, 9, 119, '2003-4'
391, 282, 1, 104, '2012-2'
392, 282, 5, 75, '2005-1'
393, 281, 1, 45, '2011-7'
394, 280, 1, 50, '2013-8'
395, 280, 2, 88, '2000-6'
396, 287, 9, 83, '2003-6'
397, 287, 9, 118, '2003-11'
398, 286, 2, 86, '2005-7'
399, 286, 8, 83, '2011-7'
400, 285, 8, 87, '2009-12'
401, 285, 6, 51, '2009-4'
402, 284, 9, 72, '2014-1'
403, 258, 4, 102, '2005-2'
404, 259, 3, 110, '2009-12'
405, 256, 6, 58, '2009-1'
406, 256, 5, 116, '2011-8'
407, 257, 1, 59, '2014-10'
408, 257, 5, 55, '2012-11'
409, 262, 9, 70, '2006-11'
410, 262, 9, 83, '2008-3'
411, 263, 2, 65, '2008-3'
412, 260, 5, 54, '2006-1'
413, 261, 3, 60, '2012-1'
414, 266, 9, 53, '2003-9'
415, 266, 4, 60, '2001-3'
416, 267, 5, 92, '2006-2'
417, 264, 7, 69, '2008-7'
418, 264, 1, 40, '2000-6'
419, 265, 3, 79, '2001-8'
420, 270, 8, 89, '2005-5'
421, 271, 5, 78, '2012-1'
422, 268, 3, 69, '2012-11'
423, 269, 4, 52, '2009-5'
424, 305, 3, 92, '2001-5'
425, 305, 2, 99, '2009-11'
426, 304, 3, 105, '2014-12'
427, 307, 3, 89, '2011-2'
428, 307, 3, 93, '2003-5'
429, 306, 9, 94, '2001-4'
430, 306, 9, 106, '2005-7'
431, 309, 10, 50, '2005-10'
432, 309, 1, 49, '2012-7'
433, 308, 1, 48, '2014-11'
434, 311, 4, 89, '2008-3'
435, 311, 3, 66, '2005-12'
436, 310, 10, 68, '2002-1'
437, 313, 8, 61, '2001-12'
438, 313, 6, 100, '2012-3'
439, 312, 3, 106, '2010-7'
440, 315, 5, 45, '2002-8'
441, 315, 2, 41, '2014-4'
442, 314, 8, 119, '2001-9'
443, 314, 8, 95, '2002-3'
444, 317, 5, 68, '2003-10'
445, 317, 4, 92, '2010-7'
446, 316, 9, 116, '2013-12'
447, 319, 10, 80, '2004-9'
448, 319, 1, 45, '2009-4'
449, 318, 10, 105, '2008-11'
450, 288, 2, 48, '2010-2'
451, 289, 10, 54, '2004-7'
452, 290, 10, 99, '2011-10'
453, 291, 7, 60, '2004-10'
454, 292, 2, 41, '2003-11'
455, 293, 6, 59, '2007-8'
456, 294, 1, 103, '2009-12'
457, 294, 7, 91, '2007-2'
458, 295, 10, 80, '2001-7'
459, 296, 7, 89, '2006-3'
460, 297, 10, 41, '2011-9'
461, 298, 5, 109, '2013-8'
462, 298, 2, 113, '2000-6'
463, 299, 3, 89, '2001-8'
464, 299, 6, 42, '2014-6'
465, 300, 5, 57, '2011-10'
466, 300, 1, 112, '2001-2'
467, 301, 7, 85, '2004-1'
468, 301, 2, 106, '2004-12'
469, 302, 7, 114, '2000-7'
470, 303, 1, 47, '2002-1'
471, 343, 10, 89, '2014-11'
472, 342, 3, 109, '2002-3'
473, 341, 3, 84, '2014-9'
474, 341, 4, 104, '2001-10'
475, 340, 10, 107, '2002-7'
476, 340, 9, 42, '2002-4'
477, 339, 1, 115, '2003-11'
478, 339, 7, 61, '2004-7'
479, 338, 4, 91, '2000-12'
480, 338, 3, 80, '2003-9'
481, 337, 7, 57, '2013-5'
482, 337, 7, 83, '2009-1'
483, 336, 8, 55, '2013-7'
484, 351, 4, 90, '2011-1'
485, 351, 2, 114, '2010-8'
486, 350, 9, 83, '2014-4'
487, 349, 5, 50, '2013-5'
488, 349, 8, 73, '2013-7'
489, 348, 9, 98, '2011-11'
490, 347, 6, 119, '2003-6'
491, 346, 7, 81, '2003-3'
492, 346, 8, 87, '2009-4'
493, 345, 1, 109, '2005-11'
494, 345, 5, 95, '2006-7'
495, 344, 3, 115, '2004-12'
496, 326, 1, 106, '2009-6'
497, 327, 7, 83, '2014-12'
498, 327, 10, 120, '2003-10'
499, 324, 4, 69, '2012-4'
500, 325, 7, 65, '2014-7'
501, 322, 3, 116, '2001-9'
502, 322, 5, 40, '2000-7'
503, 323, 7, 118, '2011-6'
504, 320, 5, 90, '2006-11'
505, 320, 1, 70, '2012-7'
506, 321, 10, 59, '2001-12'
507, 321, 9, 69, '2007-3'
508, 334, 9, 103, '2001-9'
509, 335, 10, 73, '2008-7'
510, 335, 1, 47, '2012-7'
511, 332, 3, 89, '2003-2'
512, 332, 6, 72, '2014-5'
513, 333, 3, 94, '2009-12'
514, 330, 5, 101, '2007-7'
515, 330, 7, 87, '2005-3'
516, 331, 5, 41, '2010-4'
517, 328, 7, 93, '2014-12'
518, 328, 7, 67, '2013-3'
519, 329, 2, 102, '2012-8'
520, 329, 1, 53, '2000-1'
521, 373, 8, 42, '2001-10'
522, 372, 6, 53, '2008-12'
523, 375, 5, 47, '2012-12'
524, 374, 7, 96, '2005-5'
525, 374, 7, 115, '2013-6'
526, 369, 8, 54, '2004-10'
527, 368, 7, 94, '2001-10'
528, 371, 6, 56, '2000-10'
529, 371, 6, 114, '2011-10'
530, 370, 2, 61, '2001-7'
531, 370, 9, 67, '2011-11'
532, 381, 7, 83, '2009-4'
533, 381, 8, 91, '2013-12'
534, 380, 2, 119, '2013-12'
535, 380, 6, 89, '2000-8'
536, 383, 8, 41, '2013-1'
537, 382, 5, 81, '2003-1'
538, 382, 10, 99, '2009-9'
539, 377, 3, 70, '2005-7'
540, 377, 10, 62, '2013-3'
541, 376, 4, 85, '2004-4'
542, 376, 10, 44, '2000-3'
543, 379, 8, 104, '2000-1'
544, 378, 1, 119, '2001-3'
545, 356, 2, 76, '2001-9'
546, 357, 4, 44, '2009-8'
547, 358, 6, 89, '2010-8'
548, 359, 5, 74, '2011-9'
549, 359, 10, 117, '2007-10'
550, 352, 7, 112, '2012-7'
551, 352, 2, 95, '2006-3'
552, 353, 8, 109, '2008-3'
553, 353, 9, 120, '2005-8'
554, 354, 7, 85, '2005-3'
555, 355, 3, 81, '2010-3'
556, 364, 2, 112, '2007-1'
557, 365, 5, 74, '2011-7'
558, 366, 9, 80, '2008-8'
559, 366, 6, 65, '2006-7'
560, 367, 8, 72, '2003-11'
561, 367, 3, 50, '2006-3'
562, 360, 1, 99, '2003-9'
563, 361, 6, 113, '2002-4'
564, 361, 8, 113, '2009-1'
565, 362, 4, 47, '2014-7'
566, 363, 9, 84, '2010-4'
567, 363, 6, 60, '2007-10'
568, 410, 1, 112, '2000-8'
569, 410, 6, 59, '2007-12'
570, 411, 10, 80, '2003-11'
571, 408, 2, 98, '2009-2'
572, 408, 2, 43, '2010-9'
573, 409, 8, 59, '2008-11'
574, 414, 4, 102, '2011-11'
575, 414, 1, 71, '2008-12'
576, 415, 2, 85, '2011-4'
577, 415, 7, 108, '2001-4'
578, 412, 1, 59, '2013-4'
579, 413, 4, 92, '2000-2'
580, 402, 9, 101, '2009-3'
581, 402, 5, 69, '2007-2'
582, 403, 8, 53, '2007-1'
583, 400, 3, 77, '2012-8'
584, 401, 4, 48, '2001-9'
585, 406, 4, 48, '2011-9'
586, 407, 3, 103, '2002-10'
587, 407, 10, 99, '2006-8'
588, 404, 2, 60, '2001-6'
589, 405, 5, 81, '2009-7'
590, 405, 10, 115, '2001-4'
591, 395, 2, 89, '2008-6'
592, 394, 7, 105, '2007-5'
593, 393, 9, 71, '2002-12'
594, 393, 5, 55, '2006-12'
595, 392, 5, 58, '2007-12'
596, 392, 8, 41, '2008-9'
597, 399, 7, 83, '2010-9'
598, 399, 3, 87, '2003-12'
599, 398, 2, 56, '2010-7'
600, 398, 8, 120, '2010-5'
601, 397, 3, 69, '2002-7'
602, 397, 10, 68, '2003-3'
603, 396, 5, 91, '2007-1'
604, 396, 7, 60, '2001-3'
605, 387, 2, 46, '2007-10'
606, 386, 3, 80, '2009-12'
607, 386, 8, 110, '2004-8'
608, 385, 9, 86, '2000-8'
609, 385, 2, 68, '2001-12'
610, 384, 9, 120, '2001-11'
611, 384, 1, 83, '2000-1'
612, 391, 3, 58, '2001-6'
613, 391, 8, 94, '2001-9'
614, 390, 4, 76, '2010-12'
615, 390, 4, 89, '2005-6'
616, 389, 4, 47, '2003-7'
617, 388, 8, 62, '2002-4'
618, 440, 2, 112, '2005-8'
619, 441, 9, 111, '2001-2'
620, 442, 3, 43, '2010-10'
621, 443, 8, 67, '2009-11'
622, 443, 2, 56, '2012-10'
623, 444, 6, 90, '2000-11'
624, 444, 7, 100, '2002-8'
625, 445, 1, 47, '2007-12'
626, 445, 10, 59, '2000-7'
627, 446, 2, 99, '2003-2'
628, 447, 4, 100, '2005-12'
629, 447, 9, 111, '2007-4'
630, 432, 5, 60, '2013-11'
631, 433, 10, 65, '2002-7'
632, 433, 2, 119, '2000-12'
633, 434, 3, 68, '2010-11'
634, 434, 9, 61, '2002-1'
635, 435, 7, 92, '2004-4'
636, 435, 10, 52, '2008-1'
637, 436, 7, 86, '2005-6'
638, 437, 4, 54, '2014-9'
639, 438, 2, 96, '2005-3'
640, 438, 8, 96, '2009-6'
641, 439, 2, 83, '2000-6'
642, 425, 9, 89, '2012-8'
643, 424, 9, 69, '2010-5'
644, 424, 7, 55, '2009-10'
645, 427, 1, 48, '2004-9'
646, 427, 8, 88, '2007-8'
647, 426, 8, 95, '2006-2'
648, 426, 6, 45, '2000-4'
649, 429, 7, 41, '2013-9'
650, 429, 3, 83, '2008-3'
651, 428, 4, 100, '2001-3'
652, 428, 4, 118, '2000-11'
653, 431, 3, 54, '2003-5'
654, 431, 7, 43, '2010-11'
655, 430, 10, 46, '2012-2'
656, 430, 3, 96, '2002-7'
657, 417, 10, 51, '2014-4'
658, 416, 8, 92, '2005-4'
659, 419, 9, 111, '2006-4'
660, 418, 1, 68, '2002-3'
661, 418, 4, 95, '2008-11'
662, 421, 8, 44, '2002-10'
663, 420, 5, 103, '2008-3'
664, 423, 10, 84, '2007-8'
665, 423, 7, 47, '2012-7'
666, 422, 3, 114, '2012-5'
667, 422, 6, 45, '2009-3'
668, 478, 1, 60, '2010-7'
669, 478, 10, 53, '2011-12'
670, 479, 4, 119, '2012-3'
671, 476, 6, 75, '2006-8'
672, 476, 3, 46, '2008-11'
673, 477, 5, 86, '2014-9'
674, 477, 2, 120, '2002-9'
675, 474, 5, 60, '2010-1'
676, 474, 2, 104, '2005-8'
677, 475, 1, 120, '2008-7'
678, 475, 9, 72, '2011-2'
679, 472, 9, 117, '2003-11'
680, 473, 9, 54, '2012-12'
681, 470, 4, 58, '2011-9'
682, 471, 10, 59, '2003-9'
683, 471, 5, 60, '2014-5'
684, 468, 2, 120, '2009-11'
685, 468, 4, 105, '2009-7'
686, 469, 8, 60, '2014-6'
687, 469, 7, 81, '2002-8'
688, 466, 6, 108, '2000-7'
689, 467, 9, 44, '2000-8'
690, 464, 8, 49, '2013-2'
691, 464, 8, 107, '2013-4'
692, 465, 6, 76, '2000-8'
693, 463, 10, 74, '2006-2'
694, 462, 8, 68, '2008-4'
695, 461, 5, 105, '2006-6'
696, 460, 10, 96, '2012-10'
697, 460, 10, 47, '2011-4'
698, 459, 5, 40, '2003-3'
699, 459, 10, 93, '2007-1'
700, 458, 2, 46, '2004-2'
701, 458, 7, 96, '2000-10'
702, 457, 1, 77, '2010-5'
703, 456, 10, 94, '2004-8'
704, 456, 1, 103, '2000-3'
705, 455, 3, 88, '2009-5'
706, 455, 4, 49, '2004-4'
707, 454, 3, 86, '2006-10'
708, 454, 2, 114, '2005-11'
709, 453, 4, 105, '2002-12'
710, 452, 6, 90, '2005-1'
711, 451, 3, 63, '2000-5'
712, 450, 6, 73, '2001-5'
713, 449, 4, 105, '2003-4'
714, 448, 7, 63, '2011-8'
715, 508, 6, 104, '2008-9'
716, 509, 8, 73, '2002-5'
717, 510, 4, 87, '2001-7'
718, 510, 8, 86, '2010-4'
719, 511, 3, 103, '2008-12'
720, 511, 7, 115, '2004-3'
721, 504, 6, 117, '2010-2'
722, 504, 2, 86, '2000-8'
723, 505, 2, 69, '2010-11'
724, 506, 9, 84, '2010-9'
725, 507, 3, 98, '2014-5'
726, 507, 2, 81, '2007-5'
727, 500, 2, 42, '2008-4'
728, 501, 9, 56, '2004-6'
729, 502, 3, 102, '2014-1'
730, 503, 10, 107, '2000-7'
731, 496, 10, 107, '2002-8'
732, 496, 4, 92, '2001-8'
733, 497, 1, 63, '2008-6'
734, 498, 2, 54, '2012-7'
735, 499, 10, 116, '2010-12'
736, 499, 7, 103, '2012-9'
737, 493, 1, 100, '2005-7'
738, 492, 2, 98, '2003-11'
739, 492, 1, 94, '2011-4'
740, 495, 3, 102, '2013-6'
741, 494, 9, 55, '2007-6'
742, 489, 8, 40, '2010-6'
743, 489, 3, 42, '2003-4'
744, 488, 5, 75, '2005-5'
745, 488, 10, 98, '2001-1'
746, 491, 10, 119, '2010-6'
747, 491, 10, 71, '2004-11'
748, 490, 4, 40, '2003-9'
749, 485, 9, 95, '2002-3'
750, 485, 4, 46, '2003-12'
751, 484, 1, 56, '2011-10'
752, 484, 6, 78, '2003-12'
753, 487, 2, 63, '2014-5'
754, 486, 5, 59, '2010-3'
755, 486, 3, 44, '2005-1'
756, 481, 4, 110, '2007-5'
757, 480, 6, 113, '2007-8'
758, 480, 6, 93, '2000-2'
759, 483, 9, 83, '2002-5'
760, 483, 4, 107, '2007-12'
761, 482, 5, 84, '2010-11'
762, 550, 1, 71, '2006-12'
763, 550, 1, 69, '2010-6'
764, 551, 9, 41, '2007-7'
765, 551, 6, 86, '2008-6'
766, 548, 2, 56, '2005-2'
767, 549, 5, 61, '2008-1'
768, 546, 8, 109, '2003-10'
769, 547, 7, 60, '2010-3'
770, 544, 2, 68, '2001-4'
771, 545, 7, 48, '2010-3'
772, 545, 1, 90, '2014-11'
773, 558, 2, 117, '2012-2'
774, 559, 8, 109, '2012-12'
775, 556, 4, 99, '2005-8'
776, 557, 5, 50, '2008-9'
777, 554, 5, 107, '2007-9'
