1, 67, '2014-1', 45, 0, 80
1, 76, '2014-1', 45, 1, 85
1, 77, '2014-1', 45, 5, 62
1, 78, '2014-1', 39, 3, 85
1, 79, '2014-1', 18, 0, 94
1, 72, '2014-1', 27, 1, 116
1, 73, '2014-1', 46, 5, 62
1, 74, '2014-1', 45, 5, 88
1, 75, '2014-1', 45, 3, 101
1, 85, '2014-1', 22, 1, 54
1, 84, '2014-1', 26, 5, 71
1, 87, '2014-1', 33, 4, 105
1, 86, '2014-1', 11, 4, 98
1, 81, '2014-1', 27, 3, 102
1, 80, '2014-1', 33, 4, 72
1, 83, '2014-1', 29, 2, 70
1, 82, '2014-1', 35, 5, 73
1, 93, '2014-1', 15, 3, 60
1, 92, '2014-1', 26, 4, 84
1, 95, '2014-1', 34, 2, 75
1, 94, '2014-1', 22, 5, 83
1, 89, '2014-1', 20, 0, 52
1, 88, '2014-1', 26, 3, 86
1, 91, '2014-1', 17, 1, 70
1, 90, '2014-1', 15, 1, 94
1, 102, '2014-1', 15, 2, 53
1, 103, '2014-1', 41, 0, 64
1, 100, '2014-1', 30, 4, 117
1, 101, '2014-1', 30, 1, 84
1, 98, '2014-1', 24, 5, 71
1, 99, '2014-1', 45, 3, 99
1, 96, '2014-1', 44, 3, 75
1, 97, '2014-1', 13, 1, 115
1, 110, '2014-1', 21, 5, 73
1, 111, '2014-1', 15, 0, 59
1, 108, '2014-1', 24, 5, 86
1, 109, '2014-1', 17, 4, 70
1, 106, '2014-1', 29, 2, 65
1, 107, '2014-1', 12, 0, 53
1, 104, '2014-1', 19, 3, 117
1, 105, '2014-1', 25, 0, 50
1, 119, '2014-1', 23, 3, 69
1, 118, '2014-1', 10, 5, 94
1, 117, '2014-1', 17, 2, 74
1, 116, '2014-1', 38, 5, 58
1, 115, '2014-1', 20, 3, 94
1, 114, '2014-1', 14, 2, 73
1, 113, '2014-1', 25, 3, 120
1, 112, '2014-1', 25, 2, 118
1, 127, '2014-1', 23, 5, 101
1, 126, '2014-1', 37, 4, 73
1, 125, '2014-1', 42, 0, 71
1, 124, '2014-1', 33, 5, 87
1, 123, '2014-1', 47, 5, 58
1, 122, '2014-1', 48, 3, 105
1, 121, '2014-1', 10, 3, 69
1, 120, '2014-1', 11, 2, 88
1, 137, '2014-1', 33, 0, 68
1, 136, '2014-1', 30, 2, 78
1, 139, '2014-1', 15, 4, 98
1, 138, '2014-1', 42, 5, 94
1, 141, '2014-1', 29, 1, 69
1, 140, '2014-1', 20, 3, 89
1, 143, '2014-1', 28, 0, 104
1, 142, '2014-1', 20, 4, 65
1, 129, '2014-1', 27, 4, 76
1, 128, '2014-1', 23, 4, 76
1, 131, '2014-1', 43, 4, 100
1, 130, '2014-1', 48, 3, 93
1, 133, '2014-1', 31, 4, 52
1, 132, '2014-1', 43, 2, 67
1, 135, '2014-1', 22, 4, 53
1, 134, '2014-1', 46, 1, 79
1, 152, '2014-1', 10, 3, 77
1, 153, '2014-1', 38, 1, 61
1, 154, '2014-1', 21, 0, 85
1, 155, '2014-1', 47, 3, 116
1, 156, '2014-1', 22, 0, 119
1, 157, '2014-1', 11, 3, 108
1, 158, '2014-1', 23, 4, 86
1, 159, '2014-1', 12, 0, 81
1, 144, '2014-1', 23, 2, 87
1, 145, '2014-1', 20, 2, 74
1, 146, '2014-1', 38, 0, 114
1, 147, '2014-1', 27, 4, 76
1, 148, '2014-1', 13, 3, 113
1, 149, '2014-1', 44, 4, 94
1, 150, '2014-1', 19, 3, 100
1, 151, '2014-1', 23, 2, 62
1, 171, '2014-1', 24, 3, 118
1, 170, '2014-1', 50, 0, 72
1, 169, '2014-1', 28, 5, 77
1, 168, '2014-1', 15, 5, 69
1, 175, '2014-1', 18, 3, 113
1, 174, '2014-1', 10, 4, 84
1, 173, '2014-1', 24, 5, 58
1, 172, '2014-1', 31, 1, 82
1, 163, '2014-1', 37, 0, 106
1, 162, '2014-1', 33, 2, 110
1, 161, '2014-1', 15, 5, 88
1, 160, '2014-1', 41, 2, 73
1, 167, '2014-1', 15, 5, 116
1, 166, '2014-1', 41, 0, 68
1, 165, '2014-1', 18, 2, 120
1, 164, '2014-1', 37, 4, 98
1, 186, '2014-1', 29, 3, 82
1, 187, '2014-1', 23, 2, 87
1, 184, '2014-1', 35, 2, 115
1, 185, '2014-1', 14, 2, 93
1, 190, '2014-1', 28, 3, 107
1, 191, '2014-1', 43, 4, 94
1, 188, '2014-1', 25, 4, 82
1, 189, '2014-1', 36, 0, 105
1, 178, '2014-1', 29, 4, 79
1, 179, '2014-1', 46, 2, 74
1, 176, '2014-1', 44, 1, 87
1, 177, '2014-1', 18, 3, 77
1, 182, '2014-1', 40, 4, 119
1, 183, '2014-1', 34, 1, 55
1, 180, '2014-1', 47, 3, 110
1, 181, '2014-1', 37, 3, 99
1, 205, '2014-1', 43, 4, 116
1, 204, '2014-1', 32, 0, 118
1, 207, '2014-1', 12, 4, 52
1, 206, '2014-1', 16, 5, 94
1, 201, '2014-1', 43, 1, 110
1, 200, '2014-1', 50, 1, 91
1, 203, '2014-1', 26, 5, 81
1, 202, '2014-1', 19, 5, 95
1, 197, '2014-1', 45, 1, 90
1, 196, '2014-1', 32, 3, 58
1, 199, '2014-1', 31, 5, 108
1, 198, '2014-1', 43, 4, 88
1, 193, '2014-1', 38, 3, 74
1, 192, '2014-1', 47, 3, 108
1, 195, '2014-1', 30, 1, 72
1, 194, '2014-1', 45, 1, 102
1, 220, '2014-1', 23, 2, 69
1, 221, '2014-1', 26, 4, 65
1, 222, '2014-1', 26, 3, 80
1, 223, '2014-1', 37, 2, 56
1, 216, '2014-1', 37, 1, 69
1, 217, '2014-1', 49, 4, 56
1, 218, '2014-1', 17, 2, 58
1, 219, '2014-1', 11, 3, 50
1, 212, '2014-1', 32, 3, 72
1, 213, '2014-1', 14, 2, 117
1, 214, '2014-1', 44, 4, 68
1, 215, '2014-1', 37, 5, 66
1, 208, '2014-1', 15, 4, 60
1, 209, '2014-1', 47, 1, 104
1, 210, '2014-1', 38, 3, 67
1, 211, '2014-1', 35, 2, 86
1, 239, '2014-1', 32, 3, 88
1, 238, '2014-1', 34, 5, 84
1, 237, '2014-1', 43, 1, 99
1, 236, '2014-1', 23, 1, 59
1, 235, '2014-1', 37, 4, 76
1, 234, '2014-1', 43, 2, 113
1, 233, '2014-1', 46, 1, 66
1, 232, '2014-1', 16, 2, 90
1, 231, '2014-1', 50, 1, 117
1, 230, '2014-1', 26, 1, 104
1, 229, '2014-1', 20, 5, 99
1, 228, '2014-1', 47, 3, 58
1, 227, '2014-1', 48, 0, 59
1, 226, '2014-1', 14, 5, 117
1, 225, '2014-1', 15, 3, 62
1, 224, '2014-1', 10, 0, 91
1, 254, '2014-1', 37, 5, 101
1, 255, '2014-1', 48, 0, 63
1, 252, '2014-1', 39, 2, 62
1, 253, '2014-1', 48, 0, 86
1, 250, '2014-1', 40, 4, 62
1, 251, '2014-1', 16, 2, 63
1, 248, '2014-1', 24, 0, 118
1, 249, '2014-1', 19, 0, 98
1, 246, '2014-1', 37, 5, 66
1, 247, '2014-1', 29, 2, 95
1, 244, '2014-1', 33, 4, 97
1, 245, '2014-1', 36, 2, 106
1, 242, '2014-1', 35, 3, 69
1, 243, '2014-1', 34, 5, 88
1, 240, '2014-1', 11, 4, 67
1, 241, '2014-1', 21, 5, 119
1, 275, '2014-1', 34, 5, 57
1, 274, '2014-1', 46, 1, 62
1, 273, '2014-1', 19, 3, 80
1, 272, '2014-1', 10, 0, 92
1, 279, '2014-1', 45, 3, 85
1, 278, '2014-1', 30, 2, 115
1, 277, '2014-1', 37, 0, 93
1, 276, '2014-1', 45, 1, 89
1, 283, '2014-1', 17, 1, 55
1, 282, '2014-1', 32, 3, 67
1, 281, '2014-1', 41, 2, 59
1, 280, '2014-1', 38, 3, 74
1, 287, '2014-1', 24, 1, 107
1, 286, '2014-1', 24, 3, 89
1, 285, '2014-1', 17, 3, 84
1, 284, '2014-1', 15, 4, 75
1, 258, '2014-1', 24, 0, 90
1, 259, '2014-1', 27, 4, 58
1, 256, '2014-1', 39, 0, 113
1, 257, '2014-1', 48, 0, 95
1, 262, '2014-1', 18, 1, 119
1, 263, '2014-1', 46, 1, 116
1, 260, '2014-1', 20, 4, 93
1, 261, '2014-1', 31, 1, 79
1, 266, '2014-1', 34, 3, 106
1, 267, '2014-1', 21, 3, 104
1, 264, '2014-1', 48, 5, 70
1, 265, '2014-1', 42, 1, 85
1, 270, '2014-1', 28, 5, 94
1, 271, '2014-1', 30, 0, 113
1, 268, '2014-1', 44, 2, 64
1, 269, '2014-1', 15, 0, 106
1, 305, '2014-1', 24, 2, 113
1, 304, '2014-1', 40, 4, 58
1, 307, '2014-1', 16, 2, 58
1, 306, '2014-1', 37, 5, 65
1, 309, '2014-1', 36, 2, 64
1, 308, '2014-1', 35, 1, 56
1, 311, '2014-1', 18, 1, 90
1, 310, '2014-1', 38, 3, 80
1, 313, '2014-1', 14, 0, 120
1, 312, '2014-1', 29, 1, 99
1, 315, '2014-1', 30, 0, 107
1, 314, '2014-1', 11, 3, 108
1, 317, '2014-1', 13, 2, 118
1, 316, '2014-1', 48, 5, 56
1, 319, '2014-1', 27, 1, 85
1, 318, '2014-1', 26, 4, 75
1, 288, '2014-1', 18, 1, 62
1, 289, '2014-1', 11, 3, 69
1, 290, '2014-1', 47, 2, 64
1, 291, '2014-1', 26, 3, 66
1, 292, '2014-1', 25, 5, 70
1, 293, '2014-1', 35, 0, 96
1, 294, '2014-1', 41, 3, 97
1, 295, '2014-1', 25, 2, 87
1, 296, '2014-1', 49, 0, 96
1, 297, '2014-1', 41, 5, 98
1, 298, '2014-1', 32, 0, 57
1, 299, '2014-1', 40, 0, 82
1, 300, '2014-1', 39, 3, 115
1, 301, '2014-1', 32, 1, 116
1, 302, '2014-1', 50, 1, 65
1, 303, '2014-1', 35, 1, 74
1, 343, '2014-1', 16, 4, 81
1, 342, '2014-1', 21, 4, 120
1, 341, '2014-1', 15, 4, 57
1, 340, '2014-1', 19, 4, 63
1, 339, '2014-1', 46, 4, 66
1, 338, '2014-1', 29, 2, 69
1, 337, '2014-1', 36, 2, 94
1, 336, '2014-1', 29, 4, 50
1, 351, '2014-1', 16, 3, 70
1, 350, '2014-1', 31, 2, 75
1, 349, '2014-1', 10, 2, 87
1, 348, '2014-1', 22, 0, 95
1, 347, '2014-1', 29, 1, 71
1, 346, '2014-1', 13, 4, 94
1, 345, '2014-1', 17, 3, 106
1, 344, '2014-1', 49, 2, 104
1, 326, '2014-1', 44, 4, 74
1, 327, '2014-1', 48, 3, 59
1, 324, '2014-1', 33, 0, 119
1, 325, '2014-1', 15, 4, 120
1, 322, '2014-1', 16, 2, 61
1, 323, '2014-1', 19, 0, 90
1, 320, '2014-1', 13, 1, 85
1, 321, '2014-1', 42, 4, 88
1, 334, '2014-1', 19, 3, 63
1, 335, '2014-1', 36, 5, 102
1, 332, '2014-1', 15, 4, 51
1, 333, '2014-1', 27, 0, 86
1, 330, '2014-1', 14, 5, 102
1, 331, '2014-1', 44, 1, 65
1, 328, '2014-1', 50, 3, 59
1, 329, '2014-1', 29, 3, 90
1, 373, '2014-1', 46, 0, 59
1, 372, '2014-1', 18, 3, 50
1, 375, '2014-1', 21, 3, 97
1, 374, '2014-1', 48, 4, 93
1, 369, '2014-1', 50, 4, 61
1, 368, '2014-1', 41, 1, 108
1, 371, '2014-1', 23, 0, 51
1, 370, '2014-1', 49, 4, 109
1, 381, '2014-1', 48, 4, 74
1, 380, '2014-1', 31, 2, 76
1, 383, '2014-1', 48, 0, 82
1, 382, '2014-1', 38, 0, 100
1, 377, '2014-1', 22, 3, 114
1, 376, '2014-1', 21, 4, 68
1, 379, '2014-1', 18, 5, 98
1, 378, '2014-1', 13, 4, 111
1, 356, '2014-1', 30, 5, 110
1, 357, '2014-1', 13, 0, 70
1, 358, '2014-1', 40, 1, 78
1, 359, '2014-1', 25, 3, 119
1, 352, '2014-1', 48, 5, 72
1, 353, '2014-1', 33, 5, 76
1, 354, '2014-1', 35, 4, 93
1, 355, '2014-1', 14, 4, 70
1, 364, '2014-1', 47, 4, 91
1, 365, '2014-1', 20, 4, 118
1, 366, '2014-1', 35, 1, 109
1, 367, '2014-1', 44, 0, 53
1, 360, '2014-1', 16, 3, 89
1, 361, '2014-1', 41, 0, 117
1, 362, '2014-1', 21, 0, 74
1, 363, '2014-1', 17, 1, 75
1, 410, '2014-1', 45, 4, 96
1, 411, '2014-1', 30, 4, 96
1, 408, '2014-1', 28, 5, 50
1, 409, '2014-1', 50, 5, 97
1, 414, '2014-1', 11, 5, 63
1, 415, '2014-1', 38, 5, 53
1, 412, '2014-1', 50, 3, 80
1, 413, '2014-1', 40, 1, 62
1, 402, '2014-1', 49, 4, 77
1, 403, '2014-1', 33, 0, 100
1, 400, '2014-1', 18, 2, 97
1, 401, '2014-1', 11, 2, 95
1, 406, '2014-1', 23, 1, 110
1, 407, '2014-1', 15, 4, 53
1, 404, '2014-1', 15, 1, 74
1, 405, '2014-1', 14, 5, 85
1, 395, '2014-1', 23, 3, 96
1, 394, '2014-1', 41, 4, 70
1, 393, '2014-1', 29, 4, 65
1, 392, '2014-1', 23, 0, 81
1, 399, '2014-1', 44, 3, 52
1, 398, '2014-1', 26, 1, 101
1, 397, '2014-1', 23, 4, 109
1, 396, '2014-1', 12, 3, 115
1, 387, '2014-1', 31, 5, 53
1, 386, '2014-1', 43, 4, 99
1, 385, '2014-1', 37, 4, 102
1, 384, '2014-1', 35, 0, 50
1, 391, '2014-1', 24, 4, 56
1, 390, '2014-1', 24, 0, 103
1, 389, '2014-1', 45, 1, 87
1, 388, '2014-1', 14, 3, 93
1, 440, '2014-1', 45, 4, 106
1, 441, '2014-1', 31, 2, 52
1, 442, '2014-1', 35, 1, 89
1, 443, '2014-1', 23, 4, 76
1, 444, '2014-1', 32, 3, 102
1, 445, '2014-1', 50, 1, 86
1, 446, '2014-1', 12, 4, 57
1, 447, '2014-1', 45, 4, 61
1, 432, '2014-1', 28, 2, 109
1, 433, '2014-1', 25, 0, 95
1, 434, '2014-1', 22, 1, 119
1, 435, '2014-1', 22, 2, 79
1, 436, '2014-1', 48, 3, 75
1, 437, '2014-1', 37, 5, 73
1, 438, '2014-1', 21, 4, 63
1, 439, '2014-1', 17, 4, 102
1, 425, '2014-1', 24, 2, 70
1, 424, '2014-1', 40, 1, 73
1, 427, '2014-1', 49, 2, 110
1, 426, '2014-1', 13, 0, 68
1, 429, '2014-1', 29, 2, 61
1, 428, '2014-1', 43, 5, 99
1, 431, '2014-1', 22, 3, 63
1, 430, '2014-1', 36, 4, 55
1, 417, '2014-1', 42, 4, 114
1, 416, '2014-1', 32, 2, 85
1, 419, '2014-1', 28, 0, 110
1, 418, '2014-1', 30, 0, 98
1, 421, '2014-1', 27, 1, 82
1, 420, '2014-1', 28, 4, 64
1, 423, '2014-1', 14, 1, 85
1, 422, '2014-1', 41, 2, 94
1, 478, '2014-1', 34, 2, 112
1, 479, '2014-1', 18, 4, 110
1, 476, '2014-1', 34, 5, 66
1, 477, '2014-1', 22, 2, 82
1, 474, '2014-1', 21, 2, 80
1, 475, '2014-1', 44, 2, 118
1, 472, '2014-1', 32, 5, 56
1, 473, '2014-1', 45, 0, 71
1, 470, '2014-1', 11, 0, 119
1, 471, '2014-1', 12, 2, 84
1, 468, '2014-1', 13, 4, 66
1, 469, '2014-1', 17, 0, 60
1, 466, '2014-1', 44, 2, 111
1, 467, '2014-1', 24, 2, 53
1, 464, '2014-1', 39, 4, 109
1, 465, '2014-1', 47, 1, 93
1, 463, '2014-1', 24, 0, 113
1, 462, '2014-1', 21, 1, 86
1, 461, '2014-1', 33, 4, 92
1, 460, '2014-1', 26, 2, 115
1, 459, '2014-1', 43, 1, 52
1, 458, '2014-1', 11, 0, 112
1, 457, '2014-1', 25, 4, 105
1, 456, '2014-1', 33, 4, 70
1, 455, '2014-1', 31, 0, 90
1, 454, '2014-1', 13, 5, 66
1, 453, '2014-1', 32, 4, 81
1, 452, '2014-1', 30, 5, 62
1, 451, '2014-1', 34, 2, 75
1, 450, '2014-1', 19, 4, 96
1, 449, '2014-1', 32, 4, 81
1, 448, '2014-1', 37, 4, 77
1, 508, '2014-1', 11, 4, 113
1, 509, '2014-1', 20, 1, 59
1, 510, '2014-1', 10, 4, 57
1, 511, '2014-1', 31, 1, 79
1, 504, '2014-1', 40, 3, 89
1, 505, '2014-1', 28, 3, 51
1, 506, '2014-1', 21, 5, 80
1, 507, '2014-1', 18, 5, 65
1, 500, '2014-1', 18, 4, 92
1, 501, '2014-1', 22, 2, 93
1, 502, '2014-1', 27, 3, 75
1, 503, '2014-1', 47, 0, 79
1, 496, '2014-1', 33, 5, 109
1, 497, '2014-1', 37, 0, 120
1, 498, '2014-1', 33, 4, 80
1, 499, '2014-1', 12, 4, 70
1, 493, '2014-1', 31, 2, 115
1, 492, '2014-1', 36, 0, 55
1, 495, '2014-1', 39, 2, 79
1, 494, '2014-1', 41, 0, 120
1, 489, '2014-1', 36, 5, 99
1, 488, '2014-1', 46, 5, 72
1, 491, '2014-1', 17, 5, 105
1, 490, '2014-1', 16, 5, 97
1, 485, '2014-1', 39, 4, 63
1, 484, '2014-1', 16, 3, 55
1, 487, '2014-1', 42, 5, 84
1, 486, '2014-1', 35, 2, 66
1, 481, '2014-1', 26, 2, 102
1, 480, '2014-1', 26, 0, 56
1, 483, '2014-1', 22, 5, 95
1, 482, '2014-1', 17, 1, 63
1, 550, '2014-1', 32, 1, 77
1, 551, '2014-1', 14, 3, 89
1, 548, '2014-1', 37, 1, 110
1, 549, '2014-1', 23, 5, 95
1, 546, '2014-1', 36, 4, 81
1, 547, '2014-1', 35, 1, 103
1, 544, '2014-1', 38, 3, 99
1, 545, '2014-1', 50, 5, 67
1, 558, '2014-1', 12, 2, 63
1, 559, '2014-1', 18, 2, 91
1, 556, '2014-1', 20, 1, 99
1, 557, '2014-1', 37, 0, 68
1, 554, '2014-1', 13, 3, 74
1, 555, '2014-1', 12, 0, 109
1, 552, '2014-1', 42, 5, 94
1, 553, '2014-1', 41, 5, 81
1, 567, '2014-1', 34, 2, 118
1, 566, '2014-1', 35, 4, 59
1, 565, '2014-1', 15, 5, 119
1, 564, '2014-1', 14, 1, 85
1, 563, '2014-1', 23, 1, 75
1, 562, '2014-1', 40, 4, 70
1, 561, '2014-1', 34, 3, 62
1, 560, '2014-1', 19, 5, 120
1, 575, '2014-1', 31, 5, 60
1, 574, '2014-1', 48, 4, 65
1, 573, '2014-1', 24, 4, 90
1, 572, '2014-1', 40, 5, 106
1, 571, '2014-1', 46, 2, 78
1, 570, '2014-1', 15, 5, 68
1, 569, '2014-1', 45, 5, 107
1, 568, '2014-1', 30, 2, 111
1, 516, '2014-1', 28, 2, 116
1, 517, '2014-1', 22, 4, 75
1, 518, '2014-1', 13, 2, 101
1, 519, '2014-1', 50, 3, 57
1, 512, '2014-1', 14, 1, 98
1, 513, '2014-1', 17, 3, 51
1, 514, '2014-1', 40, 5, 96
1, 515, '2014-1', 42, 0, 103
1, 524, '2014-1', 46, 0, 104
1, 525, '2014-1', 16, 0, 88
1, 526, '2014-1', 40, 1, 79
1, 527, '2014-1', 40, 4, 101
1, 520, '2014-1', 47, 1, 63
1, 521, '2014-1', 44, 5, 89
1, 522, '2014-1', 22, 4, 73
1, 523, '2014-1', 16, 3, 110
1, 533, '2014-1', 45, 1, 81
1, 532, '2014-1', 18, 0, 64
1, 535, '2014-1', 37, 2, 114
1, 534, '2014-1', 34, 2, 75
1, 529, '2014-1', 40, 5, 73
1, 528, '2014-1', 32, 2, 52
1, 531, '2014-1', 46, 3, 112
1, 530, '2014-1', 20, 3, 69
1, 541, '2014-1', 11, 3, 118
1, 540, '2014-1', 38, 0, 80
1, 543, '2014-1', 21, 2, 74
1, 542, '2014-1', 48, 1, 87
1, 537, '2014-1', 27, 3, 73
1, 536, '2014-1', 19, 1, 73
1, 539, '2014-1', 16, 2, 69
1, 538, '2014-1', 10, 1, 103
1, 610, '2014-1', 36, 2, 117
1, 611, '2014-1', 43, 2, 84
1, 608, '2014-1', 20, 2, 105
1, 609, '2014-1', 48, 0, 106
1, 614, '2014-1', 43, 2, 89
1, 615, '2014-1', 40, 0, 89
1, 612, '2014-1', 29, 1, 106
1, 613, '2014-1', 11, 1, 89
1, 618, '2014-1', 41, 3, 84
1, 619, '2014-1', 37, 2, 82
1, 616, '2014-1', 12, 4, 63
1, 617, '2014-1', 22, 1, 111
1, 622, '2014-1', 49, 5, 51
1, 623, '2014-1', 19, 4, 115
1, 620, '2014-1', 14, 0, 103
1, 621, '2014-1', 19, 5, 108
1, 627, '2014-1', 10, 5, 94
1, 626, '2014-1', 37, 2, 54
1, 625, '2014-1', 44, 4, 99
1, 624, '2014-1', 47, 5, 93
1, 631, '2014-1', 34, 3, 100
1, 630, '2014-1', 50, 4, 51
1, 629, '2014-1', 41, 2, 61
1, 628, '2014-1', 30, 0, 60
1, 635, '2014-1', 35, 4, 66
1, 634, '2014-1', 10, 3, 88
1, 633, '2014-1', 47, 1, 77
1, 632, '2014-1', 30, 2, 113
1, 639, '2014-1', 32, 0, 120
1, 638, '2014-1', 11, 5, 56
1, 637, '2014-1', 25, 5, 114
1, 636, '2014-1', 49, 5, 74
1, 576, '2014-1', 39, 3, 110
1, 577, '2014-1', 48, 5, 54
1, 578, '2014-1', 48, 3, 90
1, 579, '2014-1', 13, 2, 68
1, 580, '2014-1', 41, 2, 96
1, 581, '2014-1', 18, 1, 68
1, 582, '2014-1', 11, 5, 54
1, 583, '2014-1', 28, 3, 62
1, 584, '2014-1', 49, 5, 54
1, 585, '2014-1', 50, 2, 60
1, 586, '2014-1', 19, 1, 120
1, 587, '2014-1', 19, 0, 97
1, 588, '2014-1', 19, 1, 91
1, 589, '2014-1', 26, 0, 68
1, 590, '2014-1', 27, 3, 101
1, 591, '2014-1', 17, 3, 104
1, 593, '2014-1', 24, 0, 99
1, 592, '2014-1', 33, 3, 80
1, 595, '2014-1', 23, 2, 103
1, 594, '2014-1', 34, 2, 104
1, 597, '2014-1', 34, 5, 118
1, 596, '2014-1', 43, 5, 117
1, 599, '2014-1', 23, 3, 118
1, 598, '2014-1', 31, 2, 88
1, 601, '2014-1', 23, 4, 87
1, 600, '2014-1', 24, 0, 65
1, 603, '2014-1', 38, 0, 65
1, 602, '2014-1', 16, 3, 110
1, 605, '2014-1', 43, 3, 113
1, 604, '2014-1', 48, 0, 61
1, 607, '2014-1', 26, 3, 53
1, 606, '2014-1', 48, 1, 89
1, 687, '2014-1', 49, 3, 105
1, 686, '2014-1', 43, 1, 52
1, 685, '2014-1', 12, 5, 108
1, 684, '2014-1', 49, 4, 65
1, 683, '2014-1', 34, 2, 93
1, 682, '2014-1', 50, 3, 62
1, 681, '2014-1', 45, 3, 96
1, 680, '2014-1', 20, 4, 82
1, 679, '2014-1', 39, 1, 103
1, 678, '2014-1', 11, 2, 80
1, 677, '2014-1', 13, 1, 72
1, 676, '2014-1', 31, 2, 72
1, 675, '2014-1', 31, 0, 97
1, 674, '2014-1', 31, 4, 53
1, 673, '2014-1', 31, 0, 70
1, 672, '2014-1', 22, 1, 108
1, 702, '2014-1', 14, 1, 112
1, 703, '2014-1', 22, 5, 61
1, 700, '2014-1', 20, 2, 114
1, 701, '2014-1', 27, 0, 84
1, 698, '2014-1', 16, 4, 108
1, 699, '2014-1', 20, 1, 52
1, 696, '2014-1', 17, 2, 67
1, 697, '2014-1', 21, 1, 52
1, 694, '2014-1', 18, 0, 76
1, 695, '2014-1', 15, 0, 106
1, 692, '2014-1', 21, 0, 98
1, 693, '2014-1', 32, 3, 110
1, 690, '2014-1', 43, 2, 80
1, 691, '2014-1', 32, 5, 63
1, 688, '2014-1', 30, 0, 102
1, 689, '2014-1', 48, 0, 120
1, 653, '2014-1', 15, 2, 89
1, 652, '2014-1', 15, 1, 91
1, 655, '2014-1', 30, 5, 97
1, 654, '2014-1', 19, 0, 110
1, 649, '2014-1', 34, 3, 114
1, 648, '2014-1', 11, 3, 111
1, 651, '2014-1', 33, 4, 116
1, 650, '2014-1', 35, 0, 118
1, 645, '2014-1', 24, 3, 80
1, 644, '2014-1', 44, 0, 65
1, 647, '2014-1', 20, 4, 77
1, 646, '2014-1', 29, 5, 120
1, 641, '2014-1', 32, 5, 113
1, 640, '2014-1', 18, 1, 85
1, 643, '2014-1', 43, 3, 61
1, 642, '2014-1', 43, 2, 108
1, 668, '2014-1', 29, 3, 73
1, 669, '2014-1', 23, 3, 53
1, 670, '2014-1', 11, 3, 99
1, 671, '2014-1', 15, 2, 95
1, 664, '2014-1', 49, 2, 61
1, 665, '2014-1', 48, 4, 114
1, 666, '2014-1', 46, 4, 110
1, 667, '2014-1', 18, 2, 76
1, 660, '2014-1', 49, 0, 74
1, 661, '2014-1', 17, 5, 80
1, 662, '2014-1', 34, 0, 53
1, 663, '2014-1', 39, 2, 112
1, 656, '2014-1', 14, 0, 111
